alert_packet_id,packet_start_plot_order_index,packet_end_plot_order_index,packet_row_count,rows_from_packet_start_to_broken,contains_pre_failure_alert,contains_failure_hit,contains_recovery_alert,contains_stable_normal_alert
624,184432,184433,2,-167277,0,0,0,1
625,184720,184720,1,-167565,0,0,0,1
626,184860,184864,4,-167705,0,0,0,1
627,184894,184895,2,-167739,0,0,0,1
628,184920,185053,132,-167765,0,0,0,1
629,185075,185077,2,-167920,0,0,0,1
630,185093,185102,9,-167938,0,0,0,1
631,185155,185155,1,-168000,0,0,0,1
632,185332,185336,5,-168177,0,0,0,1
633,185483,185483,1,-168328,0,0,0,1
634,185712,185712,1,-168557,0,0,0,1
635,185740,185740,1,-168585,0,0,0,1
636,185896,185898,3,-168741,0,0,0,1
637,186178,186178,1,-169023,0,0,0,1
638,186440,186443,3,-169285,0,0,0,1
639,186451,186458,7,-169296,0,0,0,1
640,186522,186522,1,-169367,0,0,0,1
641,186543,186543,1,-169388,0,0,0,1
642,186576,186576,1,-169421,0,0,0,1
643,186593,186602,8,-169438,0,0,0,1
644,186810,186817,8,-169655,0,0,0,1
645,187075,187079,3,-169920,0,0,0,1
646,187222,187229,6,-170067,0,0,0,1
647,187286,187286,1,-170131,0,0,0,1
648,187331,187334,3,-170176,0,0,0,1
649,187346,187347,2,-170191,0,0,0,1
650,187367,187367,1,-170212,0,0,0,1
651,187373,187377,3,-170218,0,0,0,1
652,187384,187390,7,-170229,0,0,0,1
653,187418,187422,3,-170263,0,0,0,1
654,187433,187438,3,-170278,0,0,0,1
655,187503,187506,4,-170348,0,0,0,1
656,187520,187520,1,-170365,0,0,0,1
657,187538,187542,2,-170383,0,0,0,1
658,187551,187558,5,-170396,0,0,0,1
659,187578,187583,3,-170423,0,0,0,1
660,187628,187640,8,-170473,0,0,0,1
661,187663,187666,3,-170508,0,0,0,1
662,187696,187696,1,-170541,0,0,0,1
663,187740,187747,7,-170585,0,0,0,1
664,187788,187797,6,-170633,0,0,0,1
665,188055,188062,8,-170900,0,0,0,1
666,188601,188601,1,-171446,0,0,0,1
667,189664,189667,2,-172509,0,0,0,1
668,189675,189675,1,-172520,0,0,0,1
669,189684,189684,1,-172529,0,0,0,1
670,189693,189693,1,-172538,0,0,0,1
671,190182,190187,3,-173027,0,0,0,1
672,190193,190194,2,-173038,0,0,0,1
673,190206,190217,8,-173051,0,0,0,1
674,190230,190255,20,-173075,0,0,0,1
675,190273,190291,13,-173118,0,0,0,1
676,190301,190310,4,-173146,0,0,0,1
677,190369,190369,1,-173214,0,0,0,1
678,190406,190409,3,-173251,0,0,0,1
679,190429,190439,6,-173274,0,0,0,1
680,190470,190472,3,-173315,0,0,0,1
681,190494,190510,14,-173339,0,0,0,1
682,190646,190646,1,-173491,0,0,0,1
683,190661,190666,2,-173506,0,0,0,1
684,190674,190674,1,-173519,0,0,0,1
685,190701,190701,1,-173546,0,0,0,1
686,190892,190892,1,-173737,0,0,0,1
687,191512,191515,4,-174357,0,0,0,1
688,191554,191555,2,-174399,0,0,0,1
689,191824,191829,3,-174669,0,0,0,1
690,193243,193250,5,-176088,0,0,0,1
691,193256,193256,1,-176101,0,0,0,1
692,193305,193311,4,-176150,0,0,0,1
693,193320,193327,4,-176165,0,0,0,1
694,193336,193336,1,-176181,0,0,0,1
695,193348,193348,1,-176193,0,0,0,1
696,193357,193371,8,-176202,0,0,0,1
697,193378,193378,1,-176223,0,0,0,1
698,193472,193478,4,-176317,0,0,0,1
699,193509,193509,1,-176354,0,0,0,1
700,193535,193537,2,-176380,0,0,0,1
701,193547,193553,4,-176392,0,0,0,1
702,193561,193561,1,-176406,0,0,0,1
703,193646,193660,14,-176491,0,0,0,1
704,193666,193669,4,-176511,0,0,0,1
705,193691,193697,3,-176536,0,0,0,1
706,193720,193727,5,-176565,0,0,0,1
707,193751,193751,1,-176596,0,0,0,1
708,194027,194028,2,-176872,0,0,0,1
709,194093,194093,1,-176938,0,0,0,1
710,194099,194101,3,-176944,0,0,0,1
711,194111,194111,1,-176956,0,0,0,1
712,194146,194148,3,-176991,0,0,0,1
713,194161,194161,1,-177006,0,0,0,1
714,194179,194188,6,-177024,0,0,0,1
715,194219,194234,12,-177064,0,0,0,1
716,194249,194267,15,-177094,0,0,0,1
717,194302,194304,3,-177147,0,0,0,1
718,194324,194337,13,-177169,0,0,0,1
719,194354,194356,3,-177199,0,0,0,1
720,194406,194434,21,-177251,0,0,0,1
721,194461,194466,4,-177306,0,0,0,1
722,194495,194499,4,-177340,0,0,0,1
723,194529,194538,7,-177374,0,0,0,1
724,194555,194555,1,-177400,0,0,0,1
725,194572,194579,8,-177417,0,0,0,1
726,194609,194609,1,-177454,0,0,0,1
727,194616,194617,2,-177461,0,0,0,1
728,194623,194627,3,-177468,0,0,0,1
729,194652,194655,3,-177497,0,0,0,1
730,194661,194717,45,-177506,0,0,0,1
731,194821,194821,1,-177666,0,0,0,1
732,194827,194828,2,-177672,0,0,0,1
733,194835,194835,1,-177680,0,0,0,1
734,194862,194866,3,-177707,0,0,0,1
735,194905,194906,2,-177750,0,0,0,1
736,194927,194927,1,-177772,0,0,0,1
737,194962,194965,4,-177807,0,0,0,1
738,194979,194982,4,-177824,0,0,0,1
739,195035,195035,1,-177880,0,0,0,1
740,195144,195144,1,-177989,0,0,0,1
741,195165,195165,1,-178010,0,0,0,1
742,195220,195239,17,-178065,0,0,0,1
743,195250,195262,5,-178095,0,0,0,1
744,195268,195269,2,-178113,0,0,0,1
745,195322,195323,2,-178167,0,0,0,1
746,195334,195337,2,-178179,0,0,0,1
747,195404,195404,1,-178249,0,0,0,1
748,195466,195467,2,-178311,0,0,0,1
749,195524,195528,2,-178369,0,0,0,1
750,195562,195562,1,-178407,0,0,0,1
751,195627,195627,1,-178472,0,0,0,1
752,195663,195663,1,-178508,0,0,0,1
753,195680,195685,3,-178525,0,0,0,1
754,195716,195722,3,-178561,0,0,0,1
755,195742,195742,1,-178587,0,0,0,1
756,195779,195779,1,-178624,0,0,0,1
757,195903,195903,1,-178748,0,0,0,1
758,195952,195954,2,-178797,0,0,0,1
759,196013,196014,2,-178858,0,0,0,1
760,196022,196022,1,-178867,0,0,0,1
761,196045,196045,1,-178890,0,0,0,1
762,196075,196078,3,-178920,0,0,0,1
763,196134,196134,1,-178979,0,0,0,1
764,196168,196168,1,-179013,0,0,0,1
765,196175,196184,7,-179020,0,0,0,1
766,196191,196191,1,-179036,0,0,0,1
767,196200,196201,2,-179045,0,0,0,1
768,196207,196207,1,-179052,0,0,0,1
769,196214,196216,2,-179059,0,0,0,1
770,196223,196223,1,-179068,0,0,0,1
771,196260,196263,3,-179105,0,0,0,1
772,196278,196278,1,-179123,0,0,0,1
773,196301,196343,30,-179146,0,0,0,1
774,196356,196358,2,-179201,0,0,0,1
775,196404,196422,19,-179249,0,0,0,1
776,196429,196439,8,-179274,0,0,0,1
777,196451,196452,2,-179296,0,0,0,1
778,196494,196494,1,-179339,0,0,0,1
779,197356,197356,1,-180201,0,0,0,1
780,197427,197427,1,-180272,0,0,0,1
781,198335,198335,1,-181180,0,0,0,1
782,198471,198472,2,-181316,0,0,0,1
783,198604,198606,2,-181449,0,0,0,1
784,198615,198618,4,-181460,0,0,0,1
785,198633,198633,1,-181478,0,0,0,1
786,198654,198654,1,-181499,0,0,0,1
787,199752,199753,2,-182597,0,0,0,1
788,199829,199829,1,-182674,0,0,0,1
789,199859,199864,6,-182704,0,0,0,1
790,199889,199892,4,-182734,0,0,0,1
791,199906,199921,15,-182751,0,0,0,1
792,199932,199952,15,-182777,0,0,0,1
793,199967,199973,6,-182812,0,0,0,1
794,199979,199979,1,-182824,0,0,0,1
795,199999,200009,9,-182844,0,0,0,1
796,200053,200053,1,-182898,0,0,0,1
797,200084,200105,21,-182929,0,0,0,1
798,200131,200131,1,-182976,0,0,0,1
799,200606,200606,1,-183451,0,0,0,1
800,200633,200633,1,-183478,0,0,0,1
801,200927,200927,1,-183772,0,0,0,1
802,200994,200995,2,-183839,0,0,0,1
803,201245,201251,5,-184090,0,0,0,1
804,201260,201268,9,-184105,0,0,0,1
805,201375,201385,10,-184220,0,0,0,1
806,201393,201393,1,-184238,0,0,0,1
807,201406,201414,8,-184251,0,0,0,1
808,201541,201555,7,-184386,0,0,0,1
809,201576,201615,34,-184421,0,0,0,1
810,201621,201638,18,-184466,0,0,0,1
811,201652,201653,2,-184497,0,0,0,1
812,201664,201666,2,-184509,0,0,0,1
813,201678,201685,8,-184523,0,0,0,1
814,201692,201703,11,-184537,0,0,0,1
815,201713,201717,5,-184558,0,0,0,1
816,201723,201731,8,-184568,0,0,0,1
817,201741,201743,2,-184586,0,0,0,1
818,201754,201755,2,-184599,0,0,0,1
819,201777,201777,1,-184622,0,0,0,1
820,201783,201783,1,-184628,0,0,0,1
821,201793,201878,80,-184638,0,0,0,1
822,201885,201887,3,-184730,0,0,0,1
823,201915,201924,9,-184760,0,0,0,1
824,201935,201947,13,-184780,0,0,0,1
825,201983,201998,10,-184828,0,0,0,1
826,202022,202028,6,-184867,0,0,0,1
827,202161,202163,3,-185006,0,0,0,1
828,202183,202198,12,-185028,0,0,0,1
829,202256,202258,2,-185101,0,0,0,1
830,202273,202276,4,-185118,0,0,0,1
831,202309,202322,5,-185154,0,0,0,1
832,202342,202344,2,-185187,0,0,0,1
833,202437,202437,1,-185282,0,0,0,1
834,202457,202463,7,-185302,0,0,0,1
835,202536,202536,1,-185381,0,0,0,1
836,202713,202715,3,-185558,0,0,0,1
837,202738,202746,8,-185583,0,0,0,1
838,202767,202814,33,-185612,0,0,0,1
839,202933,202951,8,-185778,0,0,0,1
840,203041,203042,2,-185886,0,0,0,1
841,203052,203058,6,-185897,0,0,0,1
842,203086,203144,44,-185931,0,0,0,1
843,203150,203184,25,-185995,0,0,0,1
844,203209,203218,8,-186054,0,0,0,1
845,203241,203246,3,-186086,0,0,0,1
846,203298,203299,2,-186143,0,0,0,1
847,203328,203332,5,-186173,0,0,0,1
848,203356,203357,2,-186201,0,0,0,1
849,203364,203372,5,-186209,0,0,0,1
850,203398,203398,1,-186243,0,0,0,1
851,203443,203445,3,-186288,0,0,0,1
852,203508,203509,2,-186353,0,0,0,1
853,203515,203524,10,-186360,0,0,0,1
854,203575,203578,4,-186420,0,0,0,1
855,203587,203587,1,-186432,0,0,0,1
856,203611,203616,6,-186456,0,0,0,1
857,203637,203639,2,-186482,0,0,0,1
858,203649,203649,1,-186494,0,0,0,1
859,203680,203685,6,-186525,0,0,0,1
860,203712,203727,14,-186557,0,0,0,1
861,203737,203743,6,-186582,0,0,0,1
862,203753,203757,5,-186598,0,0,0,1
863,203793,203805,11,-186638,0,0,0,1
864,203870,203872,3,-186715,0,0,0,1
865,203880,204804,904,-186725,0,0,0,1
866,204818,204931,102,-187663,0,0,0,1
867,204937,204939,3,-187782,0,0,0,1
868,204948,205037,76,-187793,0,0,0,1
869,205053,205089,28,-187898,0,0,0,1
870,205103,205103,1,-187948,0,0,0,1
871,205140,205152,13,-187985,0,0,0,1
872,205162,205199,36,-188007,0,0,0,1
873,205209,205252,41,-188054,0,0,0,1
874,205261,205278,14,-188106,0,0,0,1
875,205287,205300,14,-188132,0,0,0,1
876,205307,205323,16,-188152,0,0,0,1
877,205341,205346,5,-188186,0,0,0,1
878,205352,205368,13,-188197,0,0,0,1
879,205386,205411,21,-188231,0,0,0,1
880,205418,205433,12,-188263,0,0,0,1
881,205441,205441,1,-188286,0,0,0,1
882,205459,205459,1,-188304,0,0,0,1
883,205466,205493,23,-188311,0,0,0,1
884,205499,205516,18,-188344,0,0,0,1
885,205528,205538,6,-188373,0,0,0,1
886,205544,205580,31,-188389,0,0,0,1
887,205586,205595,9,-188431,0,0,0,1
888,205604,205648,39,-188449,0,0,0,1
889,205668,205669,2,-188513,0,0,0,1
890,205692,205728,36,-188537,0,0,0,1
891,205745,205864,111,-188590,0,0,0,1
892,205916,205924,9,-188761,0,0,0,1
893,205933,205933,1,-188778,0,0,0,1
894,205961,205970,10,-188806,0,0,0,1
895,205976,205977,2,-188821,0,0,0,1
896,205986,205994,8,-188831,0,0,0,1
897,206031,206032,2,-188876,0,0,0,1
898,206042,206043,2,-188887,0,0,0,1
899,206057,206168,102,-188902,0,0,0,1
900,206174,206179,6,-189019,0,0,0,1
901,206188,206224,25,-189033,0,0,0,1
902,206238,206239,2,-189083,0,0,0,1
903,206257,206257,1,-189102,0,0,0,1
904,206281,206638,332,-189126,0,0,0,1
905,206644,206988,327,-189489,0,0,0,1
906,206994,207011,18,-189839,0,0,0,1
907,207018,207213,192,-189863,0,0,0,1
908,207219,207304,85,-190064,0,0,0,1
909,207313,207376,57,-190158,0,0,0,1
910,207384,207485,88,-190229,0,0,0,1
911,207496,207504,9,-190341,0,0,0,1
912,207516,207795,277,-190361,0,0,0,1
913,207801,207810,8,-190646,0,0,0,1
914,207824,207826,2,-190669,0,0,0,1
915,207853,207854,2,-190698,0,0,0,1
916,207871,207876,2,-190716,0,0,0,1
917,207887,207964,71,-190732,0,0,0,1
918,207985,207985,1,-190830,0,0,0,1
919,207996,207997,2,-190841,0,0,0,1
920,208032,208039,4,-190877,0,0,0,1
921,208066,208074,5,-190911,0,0,0,1
922,208109,208115,3,-190954,0,0,0,1
923,208152,208154,2,-190997,0,0,0,1
924,208161,208171,10,-191006,0,0,0,1
925,208201,208201,1,-191046,0,0,0,1
926,208209,208216,8,-191054,0,0,0,1
927,208229,208230,2,-191074,0,0,0,1
928,208251,208251,1,-191096,0,0,0,1
929,208271,208288,12,-191116,0,0,0,1
930,208302,208305,3,-191147,0,0,0,1
931,208311,208331,21,-191156,0,0,0,1
932,208347,208373,20,-191192,0,0,0,1
933,208390,208436,30,-191235,0,0,0,1
934,208443,208443,1,-191288,0,0,0,1
935,208449,208578,112,-191294,0,0,0,1
936,208616,208628,10,-191461,0,0,0,1
937,208637,208651,13,-191482,0,0,0,1
938,208670,208697,27,-191515,0,0,0,1
939,208707,208853,134,-191552,0,0,0,1
940,208861,208886,25,-191706,0,0,0,1
941,208892,208892,1,-191737,0,0,0,1
942,208903,208944,41,-191748,0,0,0,1
943,208953,208954,2,-191798,0,0,0,1
944,208960,209004,42,-191805,0,0,0,1
945,209011,209039,28,-191856,0,0,0,1
946,209060,209060,1,-191905,0,0,0,1
947,209066,209088,23,-191911,0,0,0,1
948,209096,209123,23,-191941,0,0,0,1
949,209141,209153,11,-191986,0,0,0,1
950,209159,209166,8,-192004,0,0,0,1
951,209180,209183,4,-192025,0,0,0,1
952,209189,209267,73,-192034,0,0,0,1
953,209273,209323,42,-192118,0,0,0,1
954,209427,209427,1,-192272,0,0,0,1
955,209433,209443,10,-192278,0,0,0,1
956,209459,209521,48,-192304,0,0,0,1
957,209529,209529,1,-192374,0,0,0,1
958,209535,209535,1,-192380,0,0,0,1
959,209573,209588,16,-192418,0,0,0,1
960,209617,209624,4,-192462,0,0,0,1
961,209631,209648,12,-192476,0,0,0,1
962,209659,209664,2,-192504,0,0,0,1
963,209894,209894,1,-192739,0,0,0,1
964,209951,209961,5,-192796,0,0,0,1
965,209975,209990,14,-192820,0,0,0,1
966,209996,209998,3,-192841,0,0,0,1
967,210004,210028,22,-192849,0,0,0,1
968,210037,210056,16,-192882,0,0,0,1
969,210073,210085,9,-192918,0,0,0,1
970,210103,210110,4,-192948,0,0,0,1
971,210119,210135,17,-192964,0,0,0,1
972,210142,210144,3,-192987,0,0,0,1
973,210160,210160,1,-193005,0,0,0,1
974,210166,210179,10,-193011,0,0,0,1
975,210185,210190,6,-193030,0,0,0,1
976,210213,210213,1,-193058,0,0,0,1
977,210235,210264,17,-193080,0,0,0,1
978,210272,210282,8,-193117,0,0,0,1
979,210303,210326,12,-193148,0,0,0,1
980,210340,210340,1,-193185,0,0,0,1
981,210355,210359,4,-193200,0,0,0,1
982,210429,210430,2,-193274,0,0,0,1
983,210447,210458,8,-193292,0,0,0,1
984,210472,210475,3,-193317,0,0,0,1
985,210485,210487,2,-193330,0,0,0,1
986,210499,210512,9,-193344,0,0,0,1
987,210531,210542,12,-193376,0,0,0,1
988,210558,210559,2,-193403,0,0,0,1
989,210573,210586,14,-193418,0,0,0,1
990,210595,210595,1,-193440,0,0,0,1
991,210607,210625,19,-193452,0,0,0,1
992,210633,210740,102,-193478,0,0,0,1
993,210752,210756,4,-193597,0,0,0,1
994,210835,210835,1,-193680,0,0,0,1
995,210850,210850,1,-193695,0,0,0,1
996,210892,210892,1,-193737,0,0,0,1
997,210930,210930,1,-193775,0,0,0,1
998,211020,211022,3,-193865,0,0,0,1
999,211121,211148,28,-193966,0,0,0,1
1000,211156,211247,83,-194001,0,0,0,1
1001,211260,211267,8,-194105,0,0,0,1
1002,211284,211284,1,-194129,0,0,0,1
1003,211290,211427,126,-194135,0,0,0,1
1004,211434,211436,3,-194279,0,0,0,1
1005,211444,211453,8,-194289,0,0,0,1
1006,211472,211811,315,-194317,0,0,0,1
1007,211819,211914,88,-194664,0,0,0,1
1008,211928,211941,8,-194773,0,0,0,1
1009,211947,212125,162,-194792,0,0,0,1
1010,212142,212159,10,-194987,0,0,0,1
1011,212165,212232,56,-195010,0,0,0,1
1012,212238,212243,5,-195083,0,0,0,1
1013,212251,212251,1,-195096,0,0,0,1
1014,212275,212276,2,-195120,0,0,0,1
1015,212287,212299,12,-195132,0,0,0,1
1016,212305,212314,10,-195150,0,0,0,1
1017,212332,212341,7,-195177,0,0,0,1
1018,212347,212347,1,-195192,0,0,0,1
1019,212355,212356,2,-195200,0,0,0,1
1020,212421,212421,1,-195266,0,0,0,1
1021,212441,212445,4,-195286,0,0,0,1
1022,212470,212470,1,-195315,0,0,0,1
1023,212477,212483,7,-195322,0,0,0,1
1024,212617,212623,3,-195462,0,0,0,1
1025,212735,212741,5,-195580,0,0,0,1
1026,212765,212769,5,-195610,0,0,0,1
1027,212807,212821,7,-195652,0,0,0,1
1028,212842,212842,1,-195687,0,0,0,1
1029,212855,212856,2,-195700,0,0,0,1
1030,212881,212897,16,-195726,0,0,0,1
1031,212904,212963,48,-195749,0,0,0,1
1032,212975,212975,1,-195820,0,0,0,1
1033,212989,212989,1,-195834,0,0,0,1
1034,212999,213007,5,-195844,0,0,0,1
1035,213018,213054,36,-195863,0,0,0,1
1036,213065,213079,15,-195910,0,0,0,1
1037,213095,213095,1,-195940,0,0,0,1
1038,213102,213102,1,-195947,0,0,0,1
1039,213108,213142,34,-195953,0,0,0,1
1040,213150,213172,22,-195995,0,0,0,1
1041,213184,213207,20,-196029,0,0,0,1
1042,213232,213232,1,-196077,0,0,0,1
1043,213240,213392,145,-196085,0,0,0,1
1044,213399,213460,52,-196244,0,0,0,1
1045,213476,213486,11,-196321,0,0,0,1
1046,213501,213588,85,-196346,0,0,0,1
1047,213595,213634,39,-196440,0,0,0,1
1048,213653,213653,1,-196498,0,0,0,1
1049,213663,213678,12,-196508,0,0,0,1
1050,213708,213726,15,-196553,0,0,0,1
1051,213738,213861,110,-196583,0,0,0,1
1052,213868,213872,5,-196713,0,0,0,1
1053,213881,213885,4,-196726,0,0,0,1
1054,213891,213906,13,-196736,0,0,0,1
1055,213913,213944,29,-196758,0,0,0,1
1056,213971,214022,43,-196816,0,0,0,1
1057,214074,214083,6,-196919,0,0,0,1
1058,214091,214091,1,-196936,0,0,0,1
1059,214139,214139,1,-196984,0,0,0,1
1060,214155,214226,61,-197000,0,0,0,1
1061,214248,214267,20,-197093,0,0,0,1
1062,214277,214278,2,-197122,0,0,0,1
1063,214288,214411,112,-197133,0,0,0,1
1064,214420,214449,27,-197265,0,0,0,1
1065,214459,214462,3,-197304,0,0,0,1
1066,214478,214479,2,-197323,0,0,0,1
1067,214486,214926,431,-197331,0,0,0,1
1068,214935,214936,2,-197780,0,0,0,1
1069,214942,215052,95,-197787,0,0,0,1
1070,215072,215084,11,-197917,0,0,0,1
1071,215105,215105,1,-197950,0,0,0,1
1072,215123,215126,4,-197968,0,0,0,1
1073,215139,215170,21,-197984,0,0,0,1
1074,215261,215262,2,-198106,0,0,0,1
1075,215273,215273,1,-198118,0,0,0,1
1076,215286,215286,1,-198131,0,0,0,1
1077,215294,215299,2,-198139,0,0,0,1
1078,215305,215306,2,-198150,0,0,0,1
1079,215324,215324,1,-198169,0,0,0,1
1080,215338,215338,1,-198183,0,0,0,1
1081,215366,215399,24,-198211,0,0,0,1
1082,215425,215426,2,-198270,0,0,0,1
1083,215461,215461,1,-198306,0,0,0,1
1084,215472,215476,5,-198317,0,0,0,1
1085,215501,215503,3,-198346,0,0,0,1
1086,215509,215512,3,-198354,0,0,0,1
1087,215521,215522,2,-198366,0,0,0,1
1088,215533,215550,10,-198378,0,0,0,1
1089,215558,215570,11,-198403,0,0,0,1
1090,215581,215598,12,-198426,0,0,0,1
1091,215604,215620,11,-198449,0,0,0,1
1092,215632,215657,15,-198477,0,0,0,1
1093,215711,215715,5,-198556,0,0,0,1
1094,215740,215741,2,-198585,0,0,0,1
1095,215764,215769,4,-198609,0,0,0,1
1096,215781,215795,11,-198626,0,0,0,1
1097,215810,215814,5,-198655,0,0,0,1
1098,215833,215847,14,-198678,0,0,0,1
1099,215867,215871,5,-198712,0,0,0,1
1100,215911,216122,207,-198756,0,0,0,1
1101,216130,216191,53,-198975,0,0,0,1
1102,216202,216219,13,-199047,0,0,0,1
1103,216231,216233,3,-199076,0,0,0,1
1104,216245,216246,2,-199090,0,0,0,1
1105,216257,216278,18,-199102,0,0,0,1
1106,216286,216301,16,-199131,0,0,0,1
1107,216309,216443,134,-199154,0,0,0,1
1108,216449,216508,57,-199294,0,0,0,1
1109,216514,216522,6,-199359,0,0,0,1
1110,216545,216546,2,-199390,0,0,0,1
1111,216553,216582,28,-199398,0,0,0,1
1112,216590,216592,3,-199435,0,0,0,1
1113,216605,216613,5,-199450,0,0,0,1
1114,217072,217085,11,-199917,0,0,0,1
1115,217104,217106,2,-199949,0,0,0,1
1116,217121,217122,2,-199966,0,0,0,1
1117,217132,217151,15,-199977,0,0,0,1
1118,217174,217174,1,-200019,0,0,0,1
1119,217259,217279,20,-200104,0,0,0,1
1120,217286,217286,1,-200131,0,0,0,1
1121,217292,217293,2,-200137,0,0,0,1
1122,217299,217362,58,-200144,0,0,0,1
1123,217391,217464,56,-200236,0,0,0,1
1124,217490,217683,179,-200335,0,0,0,1
1125,217696,217750,55,-200541,0,0,0,1
1126,217763,217791,28,-200608,0,0,0,1
1127,217806,217829,24,-200651,0,0,0,1
1128,217844,217868,24,-200689,0,0,0,1
1129,217878,217879,2,-200723,0,0,0,1
1130,217961,217977,14,-200806,0,0,0,1
1131,217984,217987,3,-200829,0,0,0,1
1132,217996,217996,1,-200841,0,0,0,1
1133,218007,218007,1,-200852,0,0,0,1
1134,218020,218061,36,-200865,0,0,0,1
1135,218068,218076,8,-200913,0,0,0,1
1136,218093,218105,13,-200938,0,0,0,1
1137,218115,218120,6,-200960,0,0,0,1
1138,218131,218138,7,-200976,0,0,0,1
1139,218220,218235,9,-201065,0,0,0,1
1140,218241,218247,4,-201086,0,0,0,1
1141,218253,218261,7,-201098,0,0,0,1
1142,218271,218293,21,-201116,0,0,0,1
1143,218317,218330,12,-201162,0,0,0,1
1144,218343,218343,1,-201188,0,0,0,1
1145,218358,218358,1,-201203,0,0,0,1
1146,218630,218630,1,-201475,0,0,0,1
1147,218671,218671,1,-201516,0,0,0,1
1148,218692,218706,15,-201537,0,0,0,1
1149,218760,218776,8,-201605,0,0,0,1
1150,218784,218784,1,-201629,0,0,0,1
1151,218818,218819,2,-201663,0,0,0,1
1152,218841,218863,16,-201686,0,0,0,1
1153,218888,218888,1,-201733,0,0,0,1
1154,218909,218910,2,-201754,0,0,0,1
1155,218917,218931,15,-201762,0,0,0,1
1156,218938,218944,5,-201783,0,0,0,1
1157,218951,218960,10,-201796,0,0,0,1
1158,218972,219009,30,-201817,0,0,0,1
1159,219018,219022,5,-201863,0,0,0,1
1160,219028,219029,2,-201873,0,0,0,1
1161,219035,219035,1,-201880,0,0,0,1
1162,219042,219044,3,-201887,0,0,0,1
1163,219055,219068,13,-201900,0,0,0,1
1164,219077,219118,39,-201922,0,0,0,1
1165,219125,219145,14,-201970,0,0,0,1
1166,219153,219182,26,-201998,0,0,0,1
1167,219190,219217,23,-202035,0,0,0,1
1168,219226,219232,3,-202071,0,0,0,1
1169,219244,219246,3,-202089,0,0,0,1
1170,219258,219270,13,-202103,0,0,0,1
1171,219284,219284,1,-202129,0,0,0,1
1172,219291,219306,12,-202136,0,0,0,1
1173,219326,219336,9,-202171,0,0,0,1
1174,219343,219343,1,-202188,0,0,0,1
1175,219453,219455,3,-202298,0,0,0,1
1176,219469,219470,2,-202314,0,0,0,1
1177,219478,219488,10,-202323,0,0,0,1
1178,219561,219566,5,-202406,0,0,0,1
1179,219581,219594,14,-202426,0,0,0,1
1180,219610,219895,270,-202455,0,0,0,1
1181,219907,219907,1,-202752,0,0,0,1
1182,219913,219914,2,-202758,0,0,0,1
1183,219921,219921,1,-202766,0,0,0,1
1184,219930,219961,24,-202775,0,0,0,1
1185,219968,219980,11,-202813,0,0,0,1
1186,219987,220004,16,-202832,0,0,0,1
1187,220015,220041,22,-202860,0,0,0,1
1188,220050,220057,8,-202895,0,0,0,1
1189,220068,220141,63,-202913,0,0,0,1
1190,220150,220165,15,-202995,0,0,0,1
1191,220175,220224,44,-203020,0,0,0,1
1192,220245,220262,18,-203090,0,0,0,1
1193,220273,220299,25,-203118,0,0,0,1
1194,220307,220319,13,-203152,0,0,0,1
