sensor_a,sensor_b,correlation_contaminated,abs_correlation_contaminated,correlation_clean,abs_correlation_clean,correlation_delta,abs_correlation_delta
sensor_01,sensor_21,0.23356358162714752,0.23356358162714752,0.04048784950700446,0.04048784950700446,0.19307573212014306,0.19307573212014306
sensor_12,sensor_21,-0.22875853428607845,0.22875853428607845,0.03663003179778895,0.03663003179778895,-0.2653885660838674,0.1921285024882895
sensor_01,sensor_20,0.2125715774133586,0.2125715774133586,0.021056374194400512,0.021056374194400512,0.1915152032189581,0.1915152032189581
sensor_23,sensor_44,0.4807092132527054,0.4807092132527054,0.2893008718248424,0.2893008718248424,0.191408341427863,0.191408341427863
sensor_45,sensor_47,0.343220121312682,0.343220121312682,0.15205032116579673,0.15205032116579673,0.19116980014688525,0.19116980014688525
sensor_25,sensor_46,0.19966427489787783,0.19966427489787783,0.008817143717405102,0.008817143717405102,0.19084713118047272,0.19084713118047272
sensor_06,sensor_12,0.49866778286553065,0.49866778286553065,0.30788736590429516,0.30788736590429516,0.1907804169612355,0.1907804169612355
sensor_26,sensor_38,0.21936928967186925,0.21936928967186925,0.028809981895752127,0.028809981895752127,0.19055930777611713,0.19055930777611713
sensor_01,sensor_14,0.20262700676666057,0.20262700676666057,0.012170700252563189,0.012170700252563189,0.19045630651409737,0.19045630651409737
sensor_01,sensor_27,0.214912416841662,0.214912416841662,-0.02643174692271906,0.02643174692271906,0.24134416376438106,0.18848066991894297
sensor_25,sensor_41,0.2219927747129535,0.2219927747129535,0.034475165499350945,0.034475165499350945,0.18751760921360255,0.18751760921360255
sensor_05,sensor_33,-0.24497605848839088,0.24497605848839088,0.05752628020661177,0.05752628020661177,-0.30250233869500265,0.1874497782817791
sensor_00,sensor_37,0.28053213955002726,0.28053213955002726,-0.09458290230056089,0.09458290230056089,0.37511504185058814,0.18594923724946638
sensor_03,sensor_24,-0.37646558966832666,0.37646558966832666,0.19059094440248825,0.19059094440248825,-0.5670565340708149,0.1858746452658384
sensor_36,sensor_47,0.3350882246720442,0.3350882246720442,0.14970408457460965,0.14970408457460965,0.18538414009743454,0.18538414009743454
sensor_18,sensor_40,0.18719588221680994,0.18719588221680994,-0.0025311071242966137,0.0025311071242966137,0.18972698934110654,0.18466477509251333
sensor_01,sensor_48,0.24722888802970872,0.24722888802970872,0.06301363566104759,0.06301363566104759,0.18421525236866113,0.18421525236866113
sensor_18,sensor_39,0.19287148426235812,0.19287148426235812,-0.008755353114443386,0.008755353114443386,0.2016268373768015,0.18411613114791472
sensor_16,sensor_47,0.1956322754734445,0.1956322754734445,0.012349642690302653,0.012349642690302653,0.18328263278314186,0.18328263278314186
sensor_36,sensor_40,0.36880096845696053,0.36880096845696053,0.18578721836053239,0.18578721836053239,0.18301375009642815,0.18301375009642815
sensor_14,sensor_41,0.20161153199713827,0.20161153199713827,-0.01882357638226477,0.01882357638226477,0.22043510837940306,0.1827879556148735
sensor_31,sensor_44,0.253495912488947,0.253495912488947,-0.07194379886328098,0.07194379886328098,0.32543971135222793,0.181552113625666
sensor_29,sensor_45,0.23205770671881323,0.23205770671881323,-0.050978357804779544,0.050978357804779544,0.28303606452359276,0.18107934891403368
sensor_01,sensor_42,0.4853372305669913,0.4853372305669913,0.3047116493702137,0.3047116493702137,0.18062558119677757,0.18062558119677757
sensor_02,sensor_07,0.20795054496192383,0.20795054496192383,-0.027326884259365927,0.027326884259365927,0.23527742922128975,0.18062366070255792
sensor_11,sensor_36,-0.26091444441895567,0.26091444441895567,0.0821827103079802,0.0821827103079802,-0.34309715472693586,0.17873173411097548
sensor_14,sensor_38,0.19478259691370134,0.19478259691370134,-0.016330137008810332,0.016330137008810332,0.21111273392251168,0.178452459904891
sensor_05,sensor_19,-0.23352334630252186,0.23352334630252186,-0.0551542458372092,0.0551542458372092,-0.17836910046531265,0.17836910046531265
sensor_01,sensor_40,0.2508616940187854,0.2508616940187854,0.0729691449079647,0.0729691449079647,0.1778925491108207,0.1778925491108207
sensor_12,sensor_34,-0.29111380246606167,0.29111380246606167,-0.11366182984680297,0.11366182984680297,-0.1774519726192587,0.1774519726192587
sensor_10,sensor_16,-0.20397716884986627,0.20397716884986627,0.026676278187371873,0.026676278187371873,-0.23065344703723814,0.1773008906624944
sensor_32,sensor_44,0.2236025240492003,0.2236025240492003,0.04648387304477861,0.04648387304477861,0.1771186510044217,0.1771186510044217
sensor_01,sensor_25,0.1856387786237952,0.1856387786237952,0.00855956001738213,0.00855956001738213,0.17707921860641307,0.17707921860641307
sensor_25,sensor_47,0.225581039109865,0.225581039109865,0.04853969034853015,0.04853969034853015,0.17704134876133484,0.17704134876133484
sensor_03,sensor_16,-0.19903383150463091,0.19903383150463091,0.02221185692244397,0.02221185692244397,-0.22124568842707487,0.17682197458218696
sensor_12,sensor_35,-0.2739007838474698,0.2739007838474698,0.09840358749298957,0.09840358749298957,-0.37230437134045935,0.17549719635448024
sensor_20,sensor_27,0.24254492651241702,0.24254492651241702,0.0676430716768549,0.0676430716768549,0.17490185483556211,0.17490185483556211
sensor_04,sensor_26,-0.20283075292696062,0.20283075292696062,0.028564145028342557,0.028564145028342557,-0.23139489795530319,0.17426660789861806
sensor_16,sensor_38,0.17641863325644003,0.17641863325644003,0.0023392095581945375,0.0023392095581945375,0.1740794236982455,0.1740794236982455
sensor_01,sensor_29,0.22468462223425656,0.22468462223425656,-0.05095585095224137,0.05095585095224137,0.2756404731864979,0.1737287712820152
sensor_24,sensor_27,0.2413321371446496,0.2413321371446496,0.0684208061531595,0.0684208061531595,0.1729113309914901,0.1729113309914901
sensor_18,sensor_43,0.17327467175203673,0.17327467175203673,-0.0008540727309359763,0.0008540727309359763,0.17412874448297272,0.17242059902110074
sensor_04,sensor_07,0.35306719894616123,0.35306719894616123,0.1814390949095371,0.1814390949095371,0.17162810403662412,0.17162810403662412
sensor_17,sensor_40,0.1716926041116732,0.1716926041116732,-0.0004686736037639505,0.0004686736037639505,0.17216127771543716,0.17122393050790924
sensor_16,sensor_43,0.18099435440380915,0.18099435440380915,0.00977056990029876,0.00977056990029876,0.1712237845035104,0.1712237845035104
sensor_11,sensor_25,-0.3275725915596032,0.3275725915596032,-0.15641601525696153,0.15641601525696153,-0.1711565763026417,0.1711565763026417
sensor_33,sensor_45,0.24558272158453717,0.24558272158453717,-0.07608746656683932,0.07608746656683932,0.3216701881513765,0.16949525501769785
sensor_05,sensor_25,-0.20224026862432917,0.20224026862432917,-0.03289274353353707,0.03289274353353707,-0.1693475250907921,0.1693475250907921
sensor_16,sensor_40,0.19225506650385957,0.19225506650385957,0.023067530901601276,0.023067530901601276,0.1691875356022583,0.1691875356022583
sensor_37,sensor_43,0.20600457048474688,0.20600457048474688,-0.03761833231624086,0.03761833231624086,0.24362290280098775,0.168386238168506
sensor_10,sensor_20,-0.2004374333694683,0.2004374333694683,0.032488997156248034,0.032488997156248034,-0.23292643052571632,0.16794843621322025
sensor_00,sensor_36,-0.24199538542851753,0.24199538542851753,0.07448493550175898,0.07448493550175898,-0.3164803209302765,0.16751044992675856
sensor_02,sensor_49,0.2922363085173602,0.2922363085173602,0.1258506460121089,0.1258506460121089,0.1663856625052513,0.1663856625052513
sensor_35,sensor_44,0.38172920444090475,0.38172920444090475,0.2160478973068783,0.2160478973068783,0.16568130713402646,0.16568130713402646
sensor_16,sensor_45,0.1705720990738168,0.1705720990738168,-0.005314198752069061,0.005314198752069061,0.17588629782588586,0.16525790032174772
sensor_41,sensor_45,0.1951308653760232,0.1951308653760232,0.029987424780690754,0.029987424780690754,0.16514344059533245,0.16514344059533245
sensor_03,sensor_19,-0.2092647626796691,0.2092647626796691,0.044372477124783365,0.044372477124783365,-0.25363723980445246,0.16489228555488572
sensor_06,sensor_14,-0.17806703637582666,0.17806703637582666,0.013513871904210864,0.013513871904210864,-0.19158090828003752,0.1645531644716158
sensor_00,sensor_03,0.32560551213031397,0.32560551213031397,0.16128461377417797,0.16128461377417797,0.164320898356136,0.164320898356136
sensor_05,sensor_45,-0.3012732517862311,0.3012732517862311,-0.13730692839971728,0.13730692839971728,-0.16396632338651382,0.16396632338651382
sensor_10,sensor_17,-0.19906994634238437,0.19906994634238437,0.035571584648341065,0.035571584648341065,-0.23464153099072543,0.1634983616940433
sensor_23,sensor_45,0.30243678951675823,0.30243678951675823,0.13961071591991428,0.13961071591991428,0.16282607359684395,0.16282607359684395
sensor_04,sensor_37,0.2344834157345095,0.2344834157345095,-0.0716779775614217,0.0716779775614217,0.30616139329593123,0.1628054381730878
sensor_13,sensor_21,0.22917174723500217,0.22917174723500217,0.06691500274300806,0.06691500274300806,0.16225674449199412,0.16225674449199412
sensor_28,sensor_43,0.24276999339601324,0.24276999339601324,-0.08082459281020746,0.08082459281020746,0.3235945862062207,0.16194540058580578
sensor_21,sensor_38,0.16908038805874767,0.16908038805874767,-0.007403968776228011,0.007403968776228011,0.17648435683497568,0.16167641928251966
sensor_31,sensor_39,0.2749110748763495,0.2749110748763495,0.11354290679718493,0.11354290679718493,0.1613681680791646,0.1613681680791646
sensor_33,sensor_43,0.1753097041980265,0.1753097041980265,0.01398220113798217,0.01398220113798217,0.1613275030600443,0.1613275030600443
sensor_04,sensor_30,-0.2105221778755138,0.2105221778755138,0.049238690098333884,0.049238690098333884,-0.2597608679738477,0.16128348777717993
sensor_01,sensor_49,0.34207309696929544,0.34207309696929544,0.18139733309340084,0.18139733309340084,0.1606757638758946,0.1606757638758946
sensor_20,sensor_46,0.18661196009712264,0.18661196009712264,0.02595042658972357,0.02595042658972357,0.16066153350739906,0.16066153350739906
sensor_00,sensor_04,0.9517483609191597,0.9517483609191597,0.7911893341444219,0.7911893341444219,0.16055902677473777,0.16055902677473777
sensor_21,sensor_42,0.2647223403360268,0.2647223403360268,-0.10426225940610023,0.10426225940610023,0.36898459974212705,0.16046008092992659
sensor_38,sensor_39,0.5249201470365004,0.5249201470365004,0.3645073548727648,0.3645073548727648,0.16041279216373555,0.16041279216373555
sensor_44,sensor_47,0.7042628838356104,0.7042628838356104,0.5440804051716112,0.5440804051716112,0.16018247866399926,0.16018247866399926
sensor_33,sensor_47,0.170003783118847,0.170003783118847,-0.010052732925811103,0.010052732925811103,0.1800565160446581,0.1599510501930359
sensor_35,sensor_41,0.19092951238058986,0.19092951238058986,-0.032302160099377634,0.032302160099377634,0.2232316724799675,0.15862735228121222
sensor_27,sensor_38,0.16350720367077076,0.16350720367077076,0.005284302086924655,0.005284302086924655,0.1582229015838461,0.1582229015838461
sensor_35,sensor_42,0.2137727258076684,0.2137727258076684,-0.05570526446667345,0.05570526446667345,0.2694779902743418,0.15806746134099495
sensor_01,sensor_06,0.24020500830280817,0.24020500830280817,0.08222650365262768,0.08222650365262768,0.15797850465018048,0.15797850465018048
sensor_05,sensor_20,-0.16090780101535077,0.16090780101535077,0.003210916176839904,0.003210916176839904,-0.16411871719219068,0.15769688483851085
sensor_31,sensor_40,0.17570948222552163,0.17570948222552163,-0.018917824006028438,0.018917824006028438,0.19462730623155006,0.1567916582194932
sensor_21,sensor_45,0.21937391132175305,0.21937391132175305,0.06260097505600837,0.06260097505600837,0.15677293626574468,0.15677293626574468
sensor_01,sensor_43,0.3232566120982125,0.3232566120982125,0.1667999648911097,0.1667999648911097,0.15645664720710278,0.15645664720710278
sensor_20,sensor_41,0.19616601713822943,0.19616601713822943,-0.039825477866958815,0.039825477866958815,0.23599149500518823,0.15634053927127062
sensor_03,sensor_34,-0.1625949486323054,0.1625949486323054,0.006491061458976587,0.006491061458976587,-0.169086010091282,0.1561038871733288
sensor_31,sensor_42,0.21666456998603723,0.21666456998603723,0.06273072328784651,0.06273072328784651,0.1539338466981907,0.1539338466981907
sensor_04,sensor_36,-0.19205485901684188,0.19205485901684188,0.039389589902156304,0.039389589902156304,-0.23144444891899818,0.1526652691146856
sensor_21,sensor_27,0.27691717518364595,0.27691717518364595,0.1256491499074383,0.1256491499074383,0.15126802527620764,0.15126802527620764
sensor_22,sensor_44,0.30489321664387736,0.30489321664387736,0.1538452659865854,0.1538452659865854,0.15104795065729196,0.15104795065729196
sensor_25,sensor_38,0.17786081338309853,0.17786081338309853,-0.02724111612181389,0.02724111612181389,0.20510192950491243,0.15061969726128463
sensor_16,sensor_42,0.1681963092760582,0.1681963092760582,-0.018933424018986147,0.018933424018986147,0.18712973329504434,0.14926288525707204
sensor_43,sensor_47,0.4407230773873134,0.4407230773873134,0.2918145616417103,0.2918145616417103,0.1489085157456031,0.1489085157456031
sensor_03,sensor_04,0.2692368991428828,0.2692368991428828,0.12058219813727918,0.12058219813727918,0.14865470100560363,0.14865470100560363
sensor_12,sensor_22,-0.3183925640466302,0.3183925640466302,0.16977336225355116,0.16977336225355116,-0.48816592630018135,0.14861920179307903
sensor_03,sensor_14,-0.16020348346409985,0.16020348346409985,0.01352202517545369,0.01352202517545369,-0.17372550863955355,0.14668145828864615
sensor_02,sensor_28,-0.17428887075630428,0.17428887075630428,-0.027925475772772143,0.027925475772772143,-0.14636339498353212,0.14636339498353212
sensor_03,sensor_22,-0.35868276712721736,0.35868276712721736,0.2129100430759957,0.2129100430759957,-0.5715928102032131,0.14577272405122166
sensor_42,sensor_45,0.22637610752177537,0.22637610752177537,0.0807745980245821,0.0807745980245821,0.14560150949719325,0.14560150949719325
sensor_45,sensor_51,0.19667227743418242,0.19667227743418242,0.05180292179523587,0.05180292179523587,0.14486935563894654,0.14486935563894654
sensor_39,sensor_45,0.2067824027615565,0.2067824027615565,-0.06249144044128901,0.06249144044128901,0.2692738432028455,0.14429096232026747
sensor_28,sensor_38,0.17625402859187192,0.17625402859187192,0.03204885636828793,0.03204885636828793,0.14420517222358398,0.14420517222358398
sensor_02,sensor_25,-0.26623378048739044,0.26623378048739044,-0.12246832925525582,0.12246832925525582,-0.14376545123213463,0.14376545123213463
sensor_18,sensor_47,0.16578127408460178,0.16578127408460178,-0.02383615344154965,0.02383615344154965,0.18961742752615143,0.14194512064305212
sensor_06,sensor_24,-0.2526243227452594,0.2526243227452594,0.11130005603157259,0.11130005603157259,-0.36392437877683204,0.14132426671368684
sensor_29,sensor_38,0.19846678043743057,0.19846678043743057,-0.05720097915825674,0.05720097915825674,0.2556677595956873,0.14126580127917382
sensor_10,sensor_38,0.21097717935748414,0.21097717935748414,0.07094070129181426,0.07094070129181426,0.14003647806566988,0.14003647806566988
sensor_02,sensor_18,-0.18343410241398095,0.18343410241398095,-0.043436088794724985,0.043436088794724985,-0.13999801361925596,0.13999801361925596
sensor_33,sensor_39,0.23239061040293932,0.23239061040293932,0.09240803687338245,0.09240803687338245,0.13998257352955687,0.13998257352955687
sensor_17,sensor_43,0.13974609229844848,0.13974609229844848,-7.952971818700295e-05,7.952971818700295e-05,0.13982562201663548,0.13966656258026147
sensor_19,sensor_46,0.2237790748045452,0.2237790748045452,0.08427672933630408,0.08427672933630408,0.13950234546824114,0.13950234546824114
sensor_20,sensor_38,0.13963679292855155,0.13963679292855155,0.0004880351807611473,0.0004880351807611473,0.1391487577477904,0.1391487577477904
sensor_00,sensor_23,-0.22342726512264025,0.22342726512264025,0.08447959456562376,0.08447959456562376,-0.30790685968826403,0.13894767055701648
sensor_16,sensor_41,0.1516011112581373,0.1516011112581373,-0.012726960256502922,0.012726960256502922,0.1643280715146402,0.1388741510016344
sensor_10,sensor_21,-0.15407951169344739,0.15407951169344739,0.01619169977124537,0.01619169977124537,-0.17027121146469276,0.137887811922202
sensor_17,sensor_39,0.1499517342932484,0.1499517342932484,-0.012930925564896624,0.012930925564896624,0.162882659858145,0.1370208087283518
sensor_14,sensor_46,0.15344533423197215,0.15344533423197215,0.016486604238456104,0.016486604238456104,0.13695872999351605,0.13695872999351605
sensor_03,sensor_39,0.21274627434198698,0.21274627434198698,0.07647448007502604,0.07647448007502604,0.13627179426696095,0.13627179426696095
sensor_32,sensor_39,0.1844635781578341,0.1844635781578341,0.04862186818546361,0.04862186818546361,0.1358417099723705,0.1358417099723705
sensor_06,sensor_17,-0.17488928107283067,0.17488928107283067,0.03924547845979926,0.03924547845979926,-0.21413475953262992,0.1356438026130314
sensor_18,sensor_42,0.15153308043782535,0.15153308043782535,-0.016426071783874608,0.016426071783874608,0.16795915222169996,0.13510700865395073
sensor_22,sensor_45,0.20820913510746866,0.20820913510746866,0.07338622230235721,0.07338622230235721,0.13482291280511144,0.13482291280511144
sensor_35,sensor_51,0.1446102553093343,0.1446102553093343,-0.00996637657875538,0.00996637657875538,0.15457663188808968,0.13464387873057893
sensor_34,sensor_36,0.8048539463141856,0.8048539463141856,0.6703955989820927,0.6703955989820927,0.13445834733209294,0.13445834733209294
sensor_19,sensor_27,0.2644472081032947,0.2644472081032947,0.13045258308812016,0.13045258308812016,0.13399462501517453,0.13399462501517453
sensor_02,sensor_38,0.21470994927315232,0.21470994927315232,0.08094501459275341,0.08094501459275341,0.1337649346803989,0.1337649346803989
sensor_11,sensor_18,-0.17387259690329626,0.17387259690329626,-0.04022466410400675,0.04022466410400675,-0.13364793279928952,0.13364793279928952
sensor_11,sensor_26,-0.24026997762909322,0.24026997762909322,0.10685176792105042,0.10685176792105042,-0.34712174555014363,0.1334182097080428
sensor_07,sensor_38,0.15092535460921974,0.15092535460921974,-0.01776492901440277,0.01776492901440277,0.1686902836236225,0.13316042559481697
sensor_12,sensor_26,-0.19578597622796223,0.19578597622796223,-0.06352418199201515,0.06352418199201515,-0.13226179423594708,0.13226179423594708
sensor_10,sensor_24,-0.18640314596584429,0.18640314596584429,0.05482002387176961,0.05482002387176961,-0.24122316983761388,0.1315831220940747
sensor_04,sensor_38,0.1726914397264443,0.1726914397264443,-0.04155018804674088,0.04155018804674088,0.21424162777318517,0.13114125167970342
sensor_04,sensor_18,-0.15369201129962254,0.15369201129962254,0.023758477143028162,0.023758477143028162,-0.1774504884426507,0.12993353415659437
sensor_03,sensor_10,0.15887680635035994,0.15887680635035994,-0.030034358070478936,0.030034358070478936,0.18891116442083888,0.128842448279881
sensor_23,sensor_43,0.31434662774179933,0.31434662774179933,0.1855736504570878,0.1855736504570878,0.12877297728471154,0.12877297728471154
sensor_01,sensor_16,0.13851037219997406,0.13851037219997406,-0.009841015323673548,0.009841015323673548,0.1483513875236476,0.12866935687630052
sensor_26,sensor_46,0.17746283371015237,0.17746283371015237,0.0490229451153263,0.0490229451153263,0.12843988859482608,0.12843988859482608
sensor_13,sensor_17,0.12813095756253123,0.12813095756253123,-0.0003205948959128019,0.0003205948959128019,0.12845155245844403,0.12781036266661844
sensor_00,sensor_26,-0.22814713221502653,0.22814713221502653,0.10088841010571335,0.10088841010571335,-0.3290355423207399,0.12725872210931316
sensor_17,sensor_47,0.15021269720787334,0.15021269720787334,-0.022962518956691096,0.022962518956691096,0.17317521616456444,0.12725017825118223
sensor_42,sensor_47,0.48007998880494435,0.48007998880494435,0.35293378530208264,0.35293378530208264,0.1271462035028617,0.1271462035028617
sensor_06,sensor_25,-0.17446830698413382,0.17446830698413382,-0.04757984862020848,0.04757984862020848,-0.12688845836392534,0.12688845836392534
sensor_28,sensor_47,0.16563669588116753,0.16563669588116753,-0.03940725910148206,0.03940725910148206,0.2050439549826496,0.12622943677968546
sensor_26,sensor_43,0.28048834275052803,0.28048834275052803,0.15446563862860047,0.15446563862860047,0.12602270412192756,0.12602270412192756
sensor_26,sensor_45,0.2189485573917125,0.2189485573917125,-0.09359285075532377,0.09359285075532377,0.3125414081470363,0.12535570663638873
sensor_13,sensor_20,0.19346555993865003,0.19346555993865003,0.06820765184205094,0.06820765184205094,0.1252579080965991,0.1252579080965991
sensor_41,sensor_47,0.521497622120932,0.521497622120932,0.39630523503904724,0.39630523503904724,0.12519238708188474,0.12519238708188474
sensor_14,sensor_49,0.1407704439920776,0.1407704439920776,0.01571804173071895,0.01571804173071895,0.12505240226135866,0.12505240226135866
sensor_18,sensor_38,0.15833280404763492,0.15833280404763492,-0.03342142637434711,0.03342142637434711,0.19175423042198203,0.1249113776732878
sensor_01,sensor_18,0.14009223221556114,0.14009223221556114,0.016219614042322406,0.016219614042322406,0.12387261817323873,0.12387261817323873
sensor_07,sensor_33,-0.13406659391021025,0.13406659391021025,0.010458552716747142,0.010458552716747142,-0.1445251466269574,0.12360804119346311
sensor_09,sensor_49,0.1300363420116324,0.1300363420116324,0.007280310485357465,0.007280310485357465,0.12275603152627493,0.12275603152627493
sensor_21,sensor_41,0.20695882716627434,0.20695882716627434,-0.0852474142647507,0.0852474142647507,0.292206241431025,0.12171141290152364
sensor_31,sensor_38,0.13843603396706866,0.13843603396706866,0.01727460590633936,0.01727460590633936,0.1211614280607293,0.1211614280607293
sensor_05,sensor_14,-0.13502364167975892,0.13502364167975892,-0.014554652885420962,0.014554652885420962,-0.12046898879433796,0.12046898879433796
sensor_03,sensor_18,-0.15348109210762076,0.15348109210762076,-0.033092737456033784,0.033092737456033784,-0.12038835465158698,0.12038835465158698
sensor_02,sensor_33,-0.2074921235637973,0.2074921235637973,0.08722590366646274,0.08722590366646274,-0.29471802723026,0.12026621989733455
sensor_03,sensor_38,0.2864958733573555,0.2864958733573555,0.16671459099811115,0.16671459099811115,0.11978128235924435,0.11978128235924435
sensor_31,sensor_41,0.16431532533097554,0.16431532533097554,0.044621706954494196,0.044621706954494196,0.11969361837648135,0.11969361837648135
sensor_18,sensor_41,0.13995267677667791,0.13995267677667791,-0.020768529788792983,0.020768529788792983,0.1607212065654709,0.11918414698788493
sensor_27,sensor_30,0.3736963914843838,0.3736963914843838,0.2546228787457604,0.2546228787457604,0.11907351273862343,0.11907351273862343
sensor_04,sensor_23,-0.17539432026279755,0.17539432026279755,0.056560688615738125,0.056560688615738125,-0.23195500887853568,0.11883363164705943
sensor_00,sensor_18,-0.1889210357312864,0.1889210357312864,0.07016651974110447,0.07016651974110447,-0.2590875554723909,0.11875451599018194
sensor_19,sensor_42,0.23326978109076518,0.23326978109076518,-0.11456051849048365,0.11456051849048365,0.34783029958124884,0.11870926260028153
sensor_05,sensor_51,-0.18124092966898914,0.18124092966898914,-0.06254504571206534,0.06254504571206534,-0.11869588395692379,0.11869588395692379
sensor_37,sensor_38,0.23888559352724767,0.23888559352724767,0.12030416769805095,0.12030416769805095,0.11858142582919672,0.11858142582919672
sensor_29,sensor_40,0.2826124815322302,0.2826124815322302,-0.16406926989527013,0.16406926989527013,0.44668175142750033,0.11854321163696005
sensor_02,sensor_05,0.22053349881628354,0.22053349881628354,-0.10211073462274779,0.10211073462274779,0.3226442334390313,0.11842276419353574
sensor_13,sensor_16,0.1613260955800182,0.1613260955800182,0.04351242813574851,0.04351242813574851,0.11781366744426969,0.11781366744426969
sensor_33,sensor_40,0.1538756098891048,0.1538756098891048,-0.037839731954063704,0.037839731954063704,0.1917153418431685,0.11603587793504108
sensor_16,sensor_46,0.1275404222658886,0.1275404222658886,0.012116505007003132,0.012116505007003132,0.11542391725888547,0.11542391725888547
sensor_44,sensor_45,0.43964672646733216,0.43964672646733216,0.3249246236386295,0.3249246236386295,0.11472210282870265,0.11472210282870265
sensor_03,sensor_42,0.31300809967926063,0.31300809967926063,0.1993800368849849,0.1993800368849849,0.11362806279427573,0.11362806279427573
sensor_23,sensor_47,0.29083816301598014,0.29083816301598014,0.17842239436121082,0.17842239436121082,0.11241576865476932,0.11241576865476932
sensor_01,sensor_10,0.23528384400323804,0.23528384400323804,-0.1236352775859195,0.1236352775859195,0.3589191215891575,0.11164856641731855
sensor_02,sensor_09,0.16692283814819137,0.16692283814819137,-0.0566401592970985,0.0566401592970985,0.22356299744528987,0.11028267885109286
sensor_05,sensor_17,-0.12208935777804403,0.12208935777804403,-0.012559755974955747,0.012559755974955747,-0.10952960180308828,0.10952960180308828
sensor_05,sensor_16,-0.12202600543156021,0.12202600543156021,-0.012838358968777573,0.012838358968777573,-0.10918764646278264,0.10918764646278264
sensor_29,sensor_47,0.2098241821808882,0.2098241821808882,-0.1007907692875393,0.1007907692875393,0.3106149514684275,0.10903341289334889
sensor_12,sensor_29,-0.12602195525400176,0.12602195525400176,-0.017044870807327507,0.017044870807327507,-0.10897708444667425,0.10897708444667425
sensor_17,sensor_46,0.12061942742139628,0.12061942742139628,-0.012876530597315236,0.012876530597315236,0.1334959580187115,0.10774289682408104
sensor_04,sensor_44,-0.10869381889246864,0.10869381889246864,-0.0011475709085858122,0.0011475709085858122,-0.10754624798388282,0.10754624798388282
sensor_13,sensor_25,0.15941523349416198,0.15941523349416198,-0.05205928078180068,0.05205928078180068,0.21147451427596264,0.1073559527123613
sensor_05,sensor_34,-0.15215960208465099,0.15215960208465099,-0.045543279898708676,0.045543279898708676,-0.1066163221859423,0.1066163221859423
sensor_08,sensor_14,0.12456946289882961,0.12456946289882961,-0.017987217562758697,0.017987217562758697,0.14255668046158831,0.10658224533607091
sensor_30,sensor_43,0.186338563703602,0.186338563703602,0.08017455742358262,0.08017455742358262,0.10616400628001937,0.10616400628001937
sensor_07,sensor_12,0.27406243297961685,0.27406243297961685,0.16815878783124336,0.16815878783124336,0.1059036451483735,0.1059036451483735
sensor_14,sensor_16,0.9322387678764813,0.9322387678764813,0.8271437680892899,0.8271437680892899,0.10509499978719139,0.10509499978719139
sensor_12,sensor_46,-0.25290338494256004,0.25290338494256004,0.14821399259969542,0.14821399259969542,-0.40111737754225546,0.10468939234286462
sensor_03,sensor_20,-0.12771814473181525,0.12771814473181525,0.023169100756203837,0.023169100756203837,-0.1508872454880191,0.10454904397561142
sensor_25,sensor_27,0.32353780681585104,0.32353780681585104,-0.21900453500119124,0.21900453500119124,0.5425423418170423,0.1045332718146598
sensor_38,sensor_47,0.3669365349258502,0.3669365349258502,0.26254046142662485,0.26254046142662485,0.10439607349922536,0.10439607349922536
sensor_06,sensor_20,-0.21886615966514097,0.21886615966514097,0.11458825317593943,0.11458825317593943,-0.3334544128410804,0.10427790648920154
sensor_41,sensor_46,0.12094519618666985,0.12094519618666985,0.016691540983693617,0.016691540983693617,0.10425365520297623,0.10425365520297623
sensor_34,sensor_46,0.11032638091554439,0.11032638091554439,0.006534999102090842,0.006534999102090842,0.10379138181345354,0.10379138181345354
sensor_26,sensor_48,0.10340841136270021,0.10340841136270021,8.918048989688458e-05,8.918048989688458e-05,0.10331923087280333,0.10331923087280333
sensor_00,sensor_44,-0.14385627232815526,0.14385627232815526,-0.04085958362233863,0.04085958362233863,-0.10299668870581663,0.10299668870581663
sensor_30,sensor_38,0.137820876010295,0.137820876010295,-0.03496248342050527,0.03496248342050527,0.17278335943080025,0.10285839258978972
sensor_20,sensor_49,0.17649906708426175,0.17649906708426175,0.07371111386476334,0.07371111386476334,0.1027879532194984,0.1027879532194984
sensor_35,sensor_38,0.20836553595278587,0.20836553595278587,0.10567527140122586,0.10567527140122586,0.10269026455156001,0.10269026455156001
sensor_24,sensor_43,0.20035676269980748,0.20035676269980748,0.098226839575177,0.098226839575177,0.10212992312463048,0.10212992312463048
sensor_05,sensor_46,-0.34674588571413256,0.34674588571413256,-0.2446711821718246,0.2446711821718246,-0.10207470354230797,0.10207470354230797
sensor_29,sensor_49,0.23575676244248428,0.23575676244248428,-0.1339026553793852,0.1339026553793852,0.3696594178218695,0.10185410706309908
sensor_01,sensor_13,0.15648691895953334,0.15648691895953334,-0.05696312456380585,0.05696312456380585,0.21345004352333918,0.09952379439572749
sensor_06,sensor_38,0.10220073098326524,0.10220073098326524,-0.0036066188332154673,0.0036066188332154673,0.1058073498164807,0.09859411215004978
sensor_05,sensor_38,0.2960740079300909,0.2960740079300909,0.1975153699135149,0.1975153699135149,0.09855863801657602,0.09855863801657602
sensor_24,sensor_40,0.24684850204969477,0.24684850204969477,0.14958489987240323,0.14958489987240323,0.09726360217729155,0.09726360217729155
sensor_29,sensor_36,0.5519684417572788,0.5519684417572788,-0.45490592334458546,0.45490592334458546,1.0068743651018641,0.09706251841269331
