feature,state_value,clean_center,clean_scale,state_center,state_q05,state_q95,median_shift_vs_clean,median_shift_vs_clean_robust_zish
sensor_39,normal_suspect,35.67708,4.633125,35.15625,27.86458,47.91666,-0.5208299999999966,0.11241440712262168
sensor_39,recovery,35.67708,4.633125,24.4791660308838,19.7916660308838,80.18228799999943,-11.197913969116197,2.4169246392264827
sensor_40,abnormal,68.22916,14.285458865999988,71.61458,37.499998,329.9999699999998,3.3854200000000105,0.2369836371205028
sensor_40,normal_clean,68.22916,14.285458865999988,68.22916,51.82291,102.6042,0.0,0.0
sensor_40,normal_contaminated,68.22916,14.285458865999988,63.54166,49.21875,92.70833,-4.687499999999993,0.3281308667764566
sensor_40,normal_suspect,68.22916,14.285458865999988,66.14583,48.69791,104.4271,-2.0833299999999895,0.14583570745203048
sensor_40,recovery,68.22916,14.285458865999988,29.9479160308838,24.47917,64.32291,-38.28124396911619,2.6797349898383183
sensor_41,abnormal,35.15625,3.47484375,35.41666,24.817706443237324,160.80727899999988,0.26041000000000025,0.07494149916812815
sensor_41,normal_clean,35.15625,3.47484375,35.15625,30.20833,41.92708,0.0,0.0
sensor_41,normal_contaminated,35.15625,3.47484375,35.416664123535206,29.6875,42.1875,0.260414123535206,0.07494268585032234
sensor_41,normal_suspect,35.15625,3.47484375,34.375,28.90625,42.96875,-0.78125,0.22483025315886507
sensor_41,recovery,35.15625,3.47484375,25.7812480926514,21.09375,72.13541,-9.3750019073486,2.6979635868083567
sensor_42,abnormal,35.15625,2.7026524795532962,32.8125,26.30208080926514,134.8697779999999,-2.34375,0.8672036148677846
sensor_42,normal_clean,35.15625,2.7026524795532962,35.15625,30.98958,40.36458,0.0,0.0
sensor_42,normal_contaminated,35.15625,2.7026524795532962,35.41666,29.9479160308838,40.625,0.26041000000000025,0.09635349049502721
sensor_42,normal_suspect,35.15625,2.7026524795532962,34.89583,29.1666660308838,41.92708,-0.2604200000000034,0.09635719056378515
sensor_42,recovery,35.15625,2.7026524795532962,28.3854160308838,23.4375,69.38801899999972,-6.7708339691162,2.5052551226398547
sensor_43,abnormal,43.22916,4.633125,42.70833,33.463535,157.0312139999999,-0.5208300000000037,0.11241440712262322
sensor_43,normal_clean,43.22916,4.633125,43.22916,36.97916,54.42708,0.0,0.0
sensor_43,normal_contaminated,43.22916,4.633125,42.96875,36.19791,53.38541,-0.26041000000000025,0.05620612437609611
sensor_43,normal_suspect,43.22916,4.633125,42.70833,35.41666,54.94791,-0.5208300000000037,0.11241440712262322
sensor_43,recovery,43.22916,4.633125,30.989582061767603,25.2604160308838,64.32291,-12.239577938232397,2.6417543101540315
sensor_44,abnormal,41.08796,5.576903681999998,37.32639,30.063657,61.60860898789139,-3.761569999999999,0.6744907594765952
sensor_44,normal_clean,41.08796,5.576903681999998,41.08796,34.72222,60.76389,0.0,0.0
sensor_44,normal_contaminated,41.08796,5.576903681999998,39.6412,32.40741,51.21528,-1.4467600000000047,0.25941993667015695
sensor_44,normal_suspect,41.08796,5.576903681999998,41.08796,32.98611,61.05324,0.0,0.0
sensor_44,recovery,41.08796,5.576903681999998,30.6713,26.33102,39.35185108764649,-10.416660000000004,1.8678213922935036
sensor_45,abnormal,40.50926,4.718924080925586,37.90509,29.108795394592264,56.307871,-2.6041699999999963,0.5518567273684991
sensor_45,normal_clean,40.50926,4.718924080925586,40.50926,34.7222213745117,62.5,0.0,0.0
sensor_45,normal_contaminated,40.50926,4.718924080925586,39.6412,32.11806,53.53009,-0.8680599999999998,0.18395294883187346
sensor_45,normal_suspect,40.50926,4.718924080925586,41.08796,33.275463104248,75.52084,0.5787000000000049,0.1226338864698363
sensor_45,recovery,40.50926,4.718924080925586,30.96065,27.199070000000003,40.21991,-9.548609999999996,2.023471841515005
sensor_46,abnormal,46.00694,7.72186903907441,39.0625,30.98958351892087,109.66433899999996,-6.94444,0.899321131303776
sensor_46,normal_clean,46.00694,7.72186903907441,46.00694,37.61574172973629,71.18056,0.0,0.0
sensor_46,normal_contaminated,46.00694,7.72186903907441,43.11343,35.30093,61.05324,-2.893509999999999,0.3747162746944013
sensor_46,normal_suspect,46.00694,7.72186903907441,43.40278,36.1689796447754,74.36343000000001,-2.6041600000000003,0.3372447767272871
sensor_46,recovery,46.00694,7.72186903907441,32.1180572509766,27.199073791503896,48.90046,-13.888882749023402,1.7986426186124762
sensor_47,abnormal,43.40278,5.576911341134723,43.98148,30.4398138270264,121.55672199999992,0.5786999999999978,0.1037671149138711
