sensor_a,sensor_b,correlation_abnormal,abs_correlation_abnormal,correlation_clean,abs_correlation_clean,correlation_delta_abnormal_vs_clean,abs_correlation_delta_abnormal_vs_clean
sensor_20,sensor_44,0.507627311506121,0.507627311506121,0.041561755443798004,0.041561755443798004,0.4660655560623229,0.4660655560623229
sensor_25,sensor_44,0.5450389651500925,0.5450389651500925,-0.07988392053682794,0.07988392053682794,0.6249228856869204,0.4651550446132646
sensor_04,sensor_12,0.664932490672887,0.664932490672887,0.20051699968313275,0.20051699968313275,0.4644154909897542,0.4644154909897542
sensor_11,sensor_33,0.5428248014099231,0.5428248014099231,0.07844750924456476,0.07844750924456476,0.4643772921653583,0.4643772921653583
sensor_21,sensor_45,0.5258519937877207,0.5258519937877207,0.06260097505600837,0.06260097505600837,0.46325101873171237,0.46325101873171237
sensor_09,sensor_51,0.5625967881523743,0.5625967881523743,-0.10033481168011403,0.10033481168011403,0.6629315998324884,0.4622619764722603
sensor_22,sensor_29,0.8142936220599271,0.8142936220599271,-0.35227524327111415,0.35227524327111415,1.1665688653310413,0.4620183787888129
sensor_05,sensor_09,0.6085442411813033,0.6085442411813033,-0.1476909282979098,0.1476909282979098,0.7562351694792131,0.46085331288339354
sensor_35,sensor_45,-0.5149966573970665,0.5149966573970665,0.054555114202046145,0.054555114202046145,-0.5695517715991126,0.4604415431950203
sensor_13,sensor_20,0.5286037430309553,0.5286037430309553,0.06820765184205094,0.06820765184205094,0.46039609118890434,0.46039609118890434
sensor_17,sensor_34,-0.4942493032418612,0.4942493032418612,0.03434078997664471,0.03434078997664471,-0.5285900932185059,0.45990851326521653
sensor_14,sensor_37,0.494239278765044,0.494239278765044,-0.03457141337268918,0.03457141337268918,0.5288106921377331,0.4596678653923548
sensor_23,sensor_51,-0.5254009042735508,0.5254009042735508,-0.06608125537245439,0.06608125537245439,-0.4593196489010964,0.4593196489010964
sensor_03,sensor_09,-0.6140286654001975,0.6140286654001975,0.15500286175344408,0.15500286175344408,-0.7690315271536416,0.45902580364675344
sensor_13,sensor_21,0.5256671584096262,0.5256671584096262,0.06691500274300806,0.06691500274300806,0.45875215566661814,0.45875215566661814
sensor_13,sensor_19,0.5267089780584634,0.5267089780584634,0.06826053927174541,0.06826053927174541,0.458448438786718,0.458448438786718
sensor_32,sensor_45,0.5041035957887312,0.5041035957887312,-0.045859124239370816,0.045859124239370816,0.549962720028102,0.4582444715493604
sensor_24,sensor_44,0.5141273593111604,0.5141273593111604,0.05712103108879983,0.05712103108879983,0.45700632822236054,0.45700632822236054
sensor_18,sensor_34,-0.4940250506481726,0.4940250506481726,0.03882316990593275,0.03882316990593275,-0.5328482205541053,0.45520188074223983
sensor_00,sensor_42,0.4619691912915505,0.4619691912915505,0.007224621295959084,0.007224621295959084,0.45474456999559143,0.45474456999559143
sensor_17,sensor_51,-0.5282159622386875,0.5282159622386875,0.07407060678219018,0.07407060678219018,-0.6022865690208776,0.4541453554564973
sensor_19,sensor_45,0.5226769586982531,0.5226769586982531,0.0691231000340999,0.0691231000340999,0.45355385866415326,0.45355385866415326
sensor_05,sensor_12,0.6054570770188327,0.6054570770188327,-0.15247938552591733,0.15247938552591733,0.75793646254475,0.45297769149291534
sensor_17,sensor_37,0.49438314471449796,0.49438314471449796,-0.04155187622097926,0.04155187622097926,0.5359350209354772,0.4528312684935187
sensor_00,sensor_47,0.47936281001962017,0.47936281001962017,0.02756906267106445,0.02756906267106445,0.4517937473485557,0.4517937473485557
sensor_10,sensor_37,0.5990305943315267,0.5990305943315267,-0.1479427930672516,0.1479427930672516,0.7469733873987783,0.4510878012642751
sensor_19,sensor_20,0.999971079026372,0.999971079026372,0.5495605181045021,0.5495605181045021,0.4504105609218698,0.4504105609218698
sensor_26,sensor_45,0.5437911814318206,0.5437911814318206,-0.09359285075532377,0.09359285075532377,0.6373840321871443,0.45019833067649684
sensor_16,sensor_34,-0.48207691477183157,0.48207691477183157,0.032032930431749866,0.032032930431749866,-0.5141098452035814,0.4500439843400817
sensor_12,sensor_38,0.5074995816558187,0.5074995816558187,-0.06027291953625637,0.06027291953625637,0.567772501192075,0.4472266621195623
sensor_39,sensor_41,0.9985472951583174,0.9985472951583174,0.5515757557822433,0.5515757557822433,0.44697153937607415,0.44697153937607415
sensor_05,sensor_30,0.6618774882389933,0.6618774882389933,-0.21512539719027718,0.21512539719027718,0.8770028854292704,0.4467520910487161
sensor_02,sensor_13,0.4918953084616253,0.4918953084616253,-0.04647149799820867,0.04647149799820867,0.538366806459834,0.44542381046341667
sensor_24,sensor_34,-0.478577082550905,0.478577082550905,-0.03319262697766855,0.03319262697766855,-0.4453844555732364,0.4453844555732364
sensor_26,sensor_29,0.7476304041145913,0.7476304041145913,-0.3031143084358246,0.3031143084358246,1.050744712550416,0.44451609567876665
sensor_00,sensor_35,-0.49382677769302885,0.49382677769302885,0.04950656500803758,0.04950656500803758,-0.5433333427010665,0.4443202126849913
sensor_30,sensor_44,0.6032286611041786,0.6032286611041786,0.15948322915367039,0.15948322915367039,0.4437454319505082,0.4437454319505082
sensor_32,sensor_44,0.4887891698294937,0.4887891698294937,0.04648387304477861,0.04648387304477861,0.4423052967847151,0.4423052967847151
sensor_48,sensor_49,0.980681303586067,0.980681303586067,0.5384612467404619,0.5384612467404619,0.44222005684560506,0.44222005684560506
sensor_05,sensor_28,0.6571336692723635,0.6571336692723635,0.21497849902585872,0.21497849902585872,0.44215517024650475,0.44215517024650475
sensor_12,sensor_46,0.5903620602634622,0.5903620602634622,0.14821399259969542,0.14821399259969542,0.44214806766376674,0.44214806766376674
sensor_03,sensor_23,0.8044896078814696,0.8044896078814696,0.3628282396443628,0.3628282396443628,0.44166136823710683,0.44166136823710683
sensor_16,sensor_37,0.5014202064434325,0.5014202064434325,-0.06060283523383909,0.06060283523383909,0.5620230416772717,0.44081737120959347
sensor_01,sensor_44,0.6073905370937412,0.6073905370937412,0.16711696454189004,0.16711696454189004,0.4402735725518512,0.4402735725518512
sensor_12,sensor_43,0.5089219495532102,0.5089219495532102,0.07011838282255424,0.07011838282255424,0.438803566730656,0.438803566730656
sensor_31,sensor_37,0.44776385963437215,0.44776385963437215,-0.009501278253475279,0.009501278253475279,0.45726513788784745,0.43826258138089685
sensor_05,sensor_26,0.5572878888604043,0.5572878888604043,-0.11906260889065497,0.11906260889065497,0.6763504977510593,0.4382252799697493
sensor_00,sensor_41,0.4501426448561042,0.4501426448561042,0.012097742908424709,0.012097742908424709,0.43804490194767953,0.43804490194767953
sensor_02,sensor_49,0.562038108772435,0.562038108772435,0.1258506460121089,0.1258506460121089,0.43618746276032605,0.43618746276032605
sensor_05,sensor_11,0.7001058884163334,0.7001058884163334,-0.26401955104357616,0.26401955104357616,0.9641254394599095,0.4360863373727572
sensor_00,sensor_40,0.5279543731771722,0.5279543731771722,0.09381816102748149,0.09381816102748149,0.4341362121496907,0.4341362121496907
sensor_21,sensor_34,-0.48746149337738753,0.48746149337738753,0.05465263959991399,0.05465263959991399,-0.5421141329773015,0.4328088537774735
sensor_00,sensor_45,0.45781916902034037,0.45781916902034037,-0.025028454848496376,0.025028454848496376,0.48284762386883673,0.432790714171844
sensor_24,sensor_37,0.5184600869274664,0.5184600869274664,-0.08755091285048067,0.08755091285048067,0.606010999777947,0.4309091740769857
sensor_18,sensor_37,0.4726534389255156,0.4726534389255156,-0.04197307148108808,0.04197307148108808,0.5146265104066037,0.4306803674444275
sensor_02,sensor_03,0.9195257074547505,0.9195257074547505,0.48987757148467875,0.48987757148467875,0.42964813597007173,0.42964813597007173
sensor_19,sensor_34,-0.48221424546651165,0.48221424546651165,0.0541495112363074,0.0541495112363074,-0.536363756702819,0.42806473423020425
sensor_21,sensor_44,0.5114778617955199,0.5114778617955199,0.08633615458626874,0.08633615458626874,0.42514170720925115,0.42514170720925115
sensor_12,sensor_29,0.4411447377369409,0.4411447377369409,-0.017044870807327507,0.017044870807327507,0.45818960854426843,0.4240998669296134
sensor_33,sensor_34,-0.5275291332119365,0.5275291332119365,-0.10358329119372701,0.10358329119372701,-0.4239458420182095,0.4239458420182095
sensor_05,sensor_34,-0.4682472742758976,0.4682472742758976,-0.045543279898708676,0.045543279898708676,-0.4227039943771889,0.4227039943771889
sensor_31,sensor_34,-0.5158451633471011,0.5158451633471011,0.09380875604629321,0.09380875604629321,-0.6096539193933943,0.4220364073008078
sensor_13,sensor_36,0.731160273561897,0.731160273561897,0.31084428061303365,0.31084428061303365,0.4203159929488633,0.4203159929488633
sensor_12,sensor_51,-0.4909260148502537,0.4909260148502537,-0.0714147446549247,0.0714147446549247,-0.419511270195329,0.419511270195329
sensor_12,sensor_30,0.6047516322048063,0.6047516322048063,0.18597208825950337,0.18597208825950337,0.4187795439453029,0.4187795439453029
sensor_19,sensor_44,0.5070055596770701,0.5070055596770701,0.08860092536348754,0.08860092536348754,0.41840463431358255,0.41840463431358255
sensor_20,sensor_34,-0.4847605512063025,0.4847605512063025,0.06657633698867144,0.06657633698867144,-0.551336888194974,0.4181842142176311
sensor_22,sensor_44,0.5710373293279215,0.5710373293279215,0.1538452659865854,0.1538452659865854,0.4171920633413361,0.4171920633413361
sensor_08,sensor_09,0.9954899933927872,0.9954899933927872,0.5845542501669998,0.5845542501669998,0.4109357432257874,0.4109357432257874
sensor_12,sensor_23,0.670047283527012,0.670047283527012,0.25924800780488944,0.25924800780488944,0.4107992757221226,0.4107992757221226
sensor_17,sensor_49,0.4118794964362217,0.4118794964362217,-0.0015413719015013637,0.0015413719015013637,0.41342086833772307,0.4103381245347203
sensor_16,sensor_48,0.42070044190410705,0.42070044190410705,0.010364275952551084,0.010364275952551084,0.410336165951556,0.410336165951556
sensor_00,sensor_38,0.46281701221694144,0.46281701221694144,-0.05695165596108362,0.05695165596108362,0.519768668178025,0.40586535625585785
sensor_16,sensor_49,0.42218733805155756,0.42218733805155756,0.016939928161985675,0.016939928161985675,0.40524740988957186,0.40524740988957186
sensor_35,sensor_41,-0.4374171292973041,0.4374171292973041,-0.032302160099377634,0.032302160099377634,-0.40511496919792644,0.40511496919792644
sensor_30,sensor_49,0.5526783991633906,0.5526783991633906,0.1484351417783856,0.1484351417783856,0.404243257385005,0.404243257385005
sensor_12,sensor_33,0.5076312204109374,0.5076312204109374,-0.10471742494370337,0.10471742494370337,0.6123486453546408,0.40291379546723405
sensor_37,sensor_45,0.47394029610850086,0.47394029610850086,-0.07273358323345488,0.07273358323345488,0.5466738793419558,0.40120671287504595
sensor_30,sensor_34,-0.42250627690539955,0.42250627690539955,0.021415696905900995,0.021415696905900995,-0.44392197381130055,0.40109057999949854
sensor_44,sensor_51,0.4882112696595659,0.4882112696595659,0.08798372814556499,0.08798372814556499,0.4002275415140009,0.4002275415140009
sensor_10,sensor_45,0.4872884771333449,0.4872884771333449,-0.08729528653774632,0.08729528653774632,0.5745837636710912,0.39999319059559857
sensor_29,sensor_45,0.45070994395648495,0.45070994395648495,-0.050978357804779544,0.050978357804779544,0.5016883017612644,0.3997315861517054
sensor_27,sensor_45,0.495927422574807,0.495927422574807,0.09620244973823308,0.09620244973823308,0.39972497283657393,0.39972497283657393
sensor_35,sensor_39,-0.419032082375154,0.419032082375154,-0.020282730102027552,0.020282730102027552,-0.39874935227312647,0.39874935227312647
sensor_00,sensor_44,0.4353567012766524,0.4353567012766524,-0.04085958362233863,0.04085958362233863,0.47621628489899104,0.3944971176543137
sensor_14,sensor_49,0.4099403743630727,0.4099403743630727,0.01571804173071895,0.01571804173071895,0.39422233263235373,0.39422233263235373
sensor_24,sensor_49,0.44403165693384444,0.44403165693384444,0.05313919585906801,0.05313919585906801,0.39089246107477643,0.39089246107477643
sensor_02,sensor_11,0.46320575945736897,0.46320575945736897,-0.0723786318838309,0.0723786318838309,0.5355843913411998,0.3908271275735381
sensor_25,sensor_46,0.39941326633926993,0.39941326633926993,0.008817143717405102,0.008817143717405102,0.3905961226218648,0.3905961226218648
sensor_23,sensor_45,0.527559479228024,0.527559479228024,0.13961071591991428,0.13961071591991428,0.3879487633081098,0.3879487633081098
sensor_18,sensor_49,0.3906496407571033,0.3906496407571033,-0.0032202425625700664,0.0032202425625700664,0.3938698833196734,0.3874293981945332
sensor_26,sensor_51,-0.45477210500458753,0.45477210500458753,-0.06831463731780382,0.06831463731780382,-0.3864574676867837,0.3864574676867837
sensor_28,sensor_34,-0.5525087149513228,0.5525087149513228,0.16716968170260826,0.16716968170260826,-0.7196783966539311,0.38533903324871455
sensor_34,sensor_38,-0.44442702606139123,0.44442702606139123,0.06028277885901721,0.06028277885901721,-0.5047098049204084,0.384144247202374
sensor_36,sensor_39,-0.3831529049638319,0.3831529049638319,-0.0006873285247618998,0.0006873285247618998,-0.38246557643907003,0.38246557643907003
sensor_36,sensor_41,-0.3842687113623179,0.3842687113623179,-0.002290928263320125,0.002290928263320125,-0.38197778309899777,0.38197778309899777
sensor_29,sensor_49,0.5149894481743541,0.5149894481743541,-0.1339026553793852,0.1339026553793852,0.6488921035537393,0.38108679279496893
sensor_14,sensor_48,0.4079825836146152,0.4079825836146152,0.027282537449160666,0.027282537449160666,0.38070004616545455,0.38070004616545455
sensor_35,sensor_42,-0.4363952187565633,0.4363952187565633,-0.05570526446667345,0.05570526446667345,-0.38068995428988983,0.38068995428988983
sensor_20,sensor_37,0.5151275961723857,0.5151275961723857,-0.13506086876147455,0.13506086876147455,0.6501884649338603,0.38006672741091113
sensor_00,sensor_09,0.49140705406280233,0.49140705406280233,0.1116098666171409,0.1116098666171409,0.37979718744566143,0.37979718744566143
sensor_26,sensor_48,0.37599749877906286,0.37599749877906286,8.918048989688458e-05,8.918048989688458e-05,0.375908318289166,0.375908318289166
sensor_03,sensor_04,0.49465397359719665,0.49465397359719665,0.12058219813727918,0.12058219813727918,0.3740717754599175,0.3740717754599175
sensor_00,sensor_43,0.47975995723706905,0.47975995723706905,0.10584188993955143,0.10584188993955143,0.37391806729751764,0.37391806729751764
sensor_00,sensor_39,0.4626504457591285,0.4626504457591285,-0.09263833253503338,0.09263833253503338,0.5552887782941619,0.3700121132240951
sensor_20,sensor_48,0.431472562399883,0.431472562399883,0.061623189934559515,0.061623189934559515,0.3698493724653235,0.3698493724653235
sensor_01,sensor_05,0.42962111990178947,0.42962111990178947,-0.06113703327771471,0.06113703327771471,0.49075815317950416,0.3684840866240748
sensor_17,sensor_48,0.40840425512084394,0.40840425512084394,-0.03995189433689859,0.03995189433689859,0.44835614945774255,0.36845236078394533
sensor_04,sensor_18,0.39220052415574974,0.39220052415574974,0.023758477143028162,0.023758477143028162,0.3684420470127216,0.3684420470127216
sensor_13,sensor_33,0.5145792816438833,0.5145792816438833,-0.14797452479004417,0.14797452479004417,0.6625538064339275,0.3666047568538392
sensor_00,sensor_25,0.3946598376167248,0.3946598376167248,0.028826524118482924,0.028826524118482924,0.3658333134982419,0.3658333134982419
sensor_12,sensor_40,0.5371825856783539,0.5371825856783539,0.17275785089494664,0.17275785089494664,0.3644247347834072,0.3644247347834072
sensor_05,sensor_08,0.6203539974139782,0.6203539974139782,-0.2569259251984775,0.2569259251984775,0.8772799226124557,0.3634280722155007
sensor_27,sensor_49,0.5341154636985583,0.5341154636985583,0.17258359091161915,0.17258359091161915,0.3615318727869392,0.3615318727869392
sensor_04,sensor_14,0.3643386338176811,0.3643386338176811,0.0033858928049131714,0.0033858928049131714,0.3609527410127679,0.3609527410127679
sensor_20,sensor_49,0.4343214418144214,0.4343214418144214,0.07371111386476334,0.07371111386476334,0.3606103279496581,0.3606103279496581
sensor_00,sensor_08,0.45153959523084153,0.45153959523084153,0.091480424152445,0.091480424152445,0.3600591710783965,0.3600591710783965
sensor_04,sensor_23,0.41529521122805213,0.41529521122805213,0.056560688615738125,0.056560688615738125,0.358734522612314,0.358734522612314
sensor_12,sensor_27,0.5039416380813139,0.5039416380813139,0.1452561610834041,0.1452561610834041,0.35868547699790976,0.35868547699790976
sensor_03,sensor_08,-0.5717894919633174,0.5717894919633174,0.21337147295400957,0.21337147295400957,-0.785160964917327,0.3584180190093078
sensor_36,sensor_42,-0.3744824507428866,0.3744824507428866,-0.01769987250418434,0.01769987250418434,-0.3567825782387023,0.3567825782387023
sensor_03,sensor_29,0.44395017858789143,0.44395017858789143,-0.08717052425182062,0.08717052425182062,0.531120702839712,0.35677965433607084
sensor_03,sensor_36,0.4181946805978254,0.4181946805978254,0.06197467935200845,0.06197467935200845,0.35622000124581693,0.35622000124581693
sensor_34,sensor_41,-0.4401436806696624,0.4401436806696624,0.08530749669026466,0.08530749669026466,-0.5254511773599271,0.35483618397939776
sensor_05,sensor_44,0.5710651635467877,0.5710651635467877,-0.21708445419971772,0.21708445419971772,0.7881496177465055,0.35398070934707
sensor_34,sensor_42,-0.4345218030353906,0.4345218030353906,0.08070360325685227,0.08070360325685227,-0.5152254062922429,0.35381819977853834
sensor_04,sensor_21,0.35466715065107585,0.35466715065107585,-0.0010952562521553578,0.0010952562521553578,0.3557624069032312,0.3535718943989205
sensor_36,sensor_38,-0.3844522187153919,0.3844522187153919,0.031206044446625628,0.031206044446625628,-0.41565826316201754,0.3532461742687663
sensor_11,sensor_24,0.6045799982724182,0.6045799982724182,0.2520904583861961,0.2520904583861961,0.35248953988622206,0.35248953988622206
sensor_04,sensor_16,0.3625612309017117,0.3625612309017117,0.011450609969500277,0.011450609969500277,0.35111062093221146,0.35111062093221146
sensor_45,sensor_49,0.7093944706837143,0.7093944706837143,0.3606360446332169,0.3606360446332169,0.3487584260504974,0.3487584260504974
sensor_04,sensor_19,0.3503630615106997,0.3503630615106997,0.0017303075414996365,0.0017303075414996365,0.34863275396920007,0.34863275396920007
sensor_04,sensor_17,0.3753494111378861,0.3753494111378861,0.027099045636025255,0.027099045636025255,0.34825036550186084,0.34825036550186084
sensor_25,sensor_48,0.3899152184989254,0.3899152184989254,-0.04220607123330846,0.04220607123330846,0.43212128973223385,0.34770914726561697
sensor_12,sensor_35,-0.4453753461352691,0.4453753461352691,0.09840358749298957,0.09840358749298957,-0.5437789336282587,0.3469717586422795
sensor_11,sensor_47,0.42044360242621404,0.42044360242621404,0.07675683403336851,0.07675683403336851,0.3436867683928455,0.3436867683928455
sensor_04,sensor_20,0.3519518019239388,0.3519518019239388,-0.009545312226258517,0.009545312226258517,0.36149711415019736,0.3424064896976803
sensor_18,sensor_48,0.3884931746320229,0.3884931746320229,-0.04629924315284864,0.04629924315284864,0.43479241778487154,0.3421939314791742
sensor_33,sensor_37,0.618736241319842,0.618736241319842,0.2770097338374276,0.2770097338374276,0.34172650748241434,0.34172650748241434
sensor_12,sensor_44,0.4965369721364465,0.4965369721364465,0.1554599126247994,0.1554599126247994,0.3410770595116471,0.3410770595116471
sensor_00,sensor_22,0.4049355099545278,0.4049355099545278,0.06410932926784135,0.06410932926784135,0.34082618068668646,0.34082618068668646
sensor_23,sensor_29,0.8298005871618828,0.8298005871618828,-0.4893477152306952,0.4893477152306952,1.3191483023925779,0.34045287193118756
sensor_11,sensor_38,0.39312383647896537,0.39312383647896537,-0.05382003763412489,0.05382003763412489,0.4469438741130903,0.33930379884484047
sensor_13,sensor_24,0.521225929158546,0.521225929158546,0.18321199761617382,0.18321199761617382,0.33801393154237225,0.33801393154237225
sensor_11,sensor_51,-0.36749682334688166,0.36749682334688166,-0.02983374863014943,0.02983374863014943,-0.33766307471673224,0.33766307471673224
sensor_00,sensor_33,0.33748918476345624,0.33748918476345624,0.0020604077077565376,0.0020604077077565376,0.3354287770556997,0.3354287770556997
sensor_10,sensor_49,0.4971891854967994,0.4971891854967994,-0.16234310008147512,0.16234310008147512,0.6595322855782746,0.3348460854153243
sensor_00,sensor_14,0.3629949672882256,0.3629949672882256,0.029293134634089366,0.029293134634089366,0.3337018326541362,0.3337018326541362
sensor_05,sensor_07,0.6522638874824731,0.6522638874824731,-0.3187055413218841,0.3187055413218841,0.9709694288043572,0.333558346160589
sensor_10,sensor_51,0.4124901797151634,0.4124901797151634,0.08134707087068911,0.08134707087068911,0.3311431088444743,0.3311431088444743
sensor_05,sensor_22,0.5863571172235742,0.5863571172235742,-0.2554412724962374,0.2554412724962374,0.8417983897198116,0.3309158447273368
sensor_35,sensor_38,-0.4358762243410416,0.4358762243410416,0.10567527140122586,0.10567527140122586,-0.5415514957422675,0.3302009529398158
sensor_25,sensor_37,0.3981135026372312,0.3981135026372312,-0.06900837417890907,0.06900837417890907,0.46712187681614026,0.3291051284583222
sensor_02,sensor_29,0.604973535803058,0.604973535803058,0.2759680628639253,0.2759680628639253,0.32900547293913274,0.32900547293913274
sensor_05,sensor_32,0.5334999748896291,0.5334999748896291,-0.20610293948257685,0.20610293948257685,0.7396029143722059,0.32739703540705223
sensor_03,sensor_13,0.6327232231446225,0.6327232231446225,0.30558228581687535,0.30558228581687535,0.3271409373277471,0.3271409373277471
sensor_29,sensor_34,-0.7261608334609577,0.7261608334609577,-0.40062062714667124,0.40062062714667124,-0.3255402063142865,0.3255402063142865
sensor_16,sensor_46,0.337511900950836,0.337511900950836,0.012116505007003132,0.012116505007003132,0.3253953959438329,0.3253953959438329
sensor_28,sensor_45,0.5393218002241784,0.5393218002241784,-0.21397036293129632,0.21397036293129632,0.7532921631554748,0.3253514372928821
sensor_07,sensor_08,0.9982074581059053,0.9982074581059053,0.673924260752628,0.673924260752628,0.32428319735327726,0.32428319735327726
sensor_00,sensor_16,0.3564386840341967,0.3564386840341967,0.03265267934700015,0.03265267934700015,0.32378600468719654,0.32378600468719654
sensor_18,sensor_46,0.33850469637377056,0.33850469637377056,-0.014788625865810924,0.014788625865810924,0.3532933222395815,0.32371607050795964
sensor_17,sensor_46,0.3364237990628525,0.3364237990628525,-0.012876530597315236,0.012876530597315236,0.3493003296601678,0.3235472684655373
sensor_32,sensor_36,0.50275006448516,0.50275006448516,0.18183335231272696,0.18183335231272696,0.32091671217243306,0.32091671217243306
sensor_14,sensor_46,0.3371997685985086,0.3371997685985086,0.016486604238456104,0.016486604238456104,0.3207131643600525,0.3207131643600525
sensor_10,sensor_44,0.3655001993746559,0.3655001993746559,-0.04574824817710255,0.04574824817710255,0.41124844755175843,0.31975195119755334
sensor_00,sensor_20,0.35004340144394247,0.35004340144394247,0.03043050748434685,0.03043050748434685,0.31961289395959563,0.31961289395959563
sensor_00,sensor_32,0.46784279169352505,0.46784279169352505,0.14825918815271824,0.14825918815271824,0.31958360354080684,0.31958360354080684
sensor_04,sensor_30,0.3676645648562056,0.3676645648562056,0.049238690098333884,0.049238690098333884,0.3184258747578717,0.3184258747578717
sensor_02,sensor_12,0.44432972386612746,0.44432972386612746,0.12631159668681677,0.12631159668681677,0.31801812717931066,0.31801812717931066
sensor_28,sensor_37,0.6452506370560439,0.6452506370560439,0.3272331034141566,0.3272331034141566,0.3180175336418873,0.3180175336418873
sensor_12,sensor_42,0.5068505041756792,0.5068505041756792,-0.18936574079251586,0.18936574079251586,0.6962162449681951,0.31748476338316334
sensor_00,sensor_07,0.48875109385683657,0.48875109385683657,0.17134369165445182,0.17134369165445182,0.3174074022023847,0.3174074022023847
sensor_34,sensor_43,-0.4305517319098887,0.4305517319098887,0.11369024965149431,0.11369024965149431,-0.544241981561383,0.3168614822583944
sensor_34,sensor_40,-0.43277563150183984,0.43277563150183984,0.11640834999312455,0.11640834999312455,-0.5491839814949644,0.3163672815087153
sensor_11,sensor_34,-0.32263390232871314,0.32263390232871314,0.00787753821217411,0.00787753821217411,-0.33051144054088727,0.314756364116539
sensor_35,sensor_49,-0.46446519700085087,0.46446519700085087,0.14971951177611603,0.14971951177611603,-0.614184708776967,0.31474568522473484
sensor_00,sensor_24,0.33940363995677586,0.33940363995677586,0.0281471705313036,0.0281471705313036,0.31125646942547225,0.31125646942547225
sensor_00,sensor_26,0.41175594957476935,0.41175594957476935,0.10088841010571335,0.10088841010571335,0.310867539469056,0.310867539469056
sensor_00,sensor_21,0.35302746135537877,0.35302746135537877,0.04236154393352079,0.04236154393352079,0.310665917421858,0.310665917421858
sensor_27,sensor_44,0.45046550149131004,0.45046550149131004,0.1400087907433272,0.1400087907433272,0.31045671074798287,0.31045671074798287
sensor_12,sensor_41,0.49894985360688726,0.49894985360688726,-0.18921280083095457,0.18921280083095457,0.6881626544378419,0.30973705277593266
sensor_25,sensor_40,0.3150820850820851,0.3150820850820851,0.005854586580544003,0.005854586580544003,0.3092274985015411,0.3092274985015411
sensor_20,sensor_46,0.3346830296831744,0.3346830296831744,0.02595042658972357,0.02595042658972357,0.30873260309345085,0.30873260309345085
sensor_34,sensor_47,-0.4502328891592241,0.4502328891592241,0.14386301347001731,0.14386301347001731,-0.5940959026292414,0.3063698756892068
sensor_27,sensor_37,0.6218325086517044,0.6218325086517044,-0.3158760551697917,0.3158760551697917,0.9377085638214961,0.30595645348191264
sensor_04,sensor_24,0.35526300020406776,0.35526300020406776,0.0512406146363613,0.0512406146363613,0.30402238556770644,0.30402238556770644
sensor_26,sensor_46,0.3530410952709929,0.3530410952709929,0.0490229451153263,0.0490229451153263,0.30401815015566663,0.30401815015566663
sensor_02,sensor_05,0.4057330982808081,0.4057330982808081,-0.10211073462274779,0.10211073462274779,0.507843832903556,0.30362236365806033
sensor_12,sensor_13,0.6324813016839299,0.6324813016839299,0.3299317778224048,0.3299317778224048,0.3025495238615251,0.3025495238615251
sensor_29,sensor_37,0.7858551172026952,0.7858551172026952,0.48413135464261153,0.48413135464261153,0.30172376256008365,0.30172376256008365
sensor_39,sensor_42,0.9990021768210803,0.9990021768210803,0.6974971567792716,0.6974971567792716,0.3015050200418087,0.3015050200418087
sensor_43,sensor_51,0.3114547950199871,0.3114547950199871,-0.010612219983748056,0.010612219983748056,0.32206701500373514,0.300842575036239
sensor_04,sensor_31,0.30898034066140295,0.30898034066140295,-0.009165483354761247,0.009165483354761247,0.3181458240161642,0.2998148573066417
sensor_11,sensor_46,0.5020446804108671,0.5020446804108671,0.20254353478480733,0.20254353478480733,0.2995011456260598,0.2995011456260598
sensor_31,sensor_44,0.37121464057541526,0.37121464057541526,-0.07194379886328098,0.07194379886328098,0.44315843943869626,0.29927084171213425
sensor_33,sensor_45,0.3751399685360824,0.3751399685360824,-0.07608746656683932,0.07608746656683932,0.45122743510292174,0.29905250196924305
sensor_06,sensor_38,0.301665466851537,0.301665466851537,-0.0036066188332154673,0.0036066188332154673,0.30527208568475245,0.29805884801832155
sensor_00,sensor_19,0.34352004755967536,0.34352004755967536,0.04579992979650592,0.04579992979650592,0.2977201177631694,0.2977201177631694
sensor_09,sensor_37,0.43943583640381545,0.43943583640381545,-0.14198187046260027,0.14198187046260027,0.5814177068664157,0.2974539659412152
sensor_25,sensor_47,0.34569498022537587,0.34569498022537587,0.04853969034853015,0.04853969034853015,0.2971552898768457,0.2971552898768457
sensor_21,sensor_37,0.5163811706252901,0.5163811706252901,-0.22013565243594113,0.22013565243594113,0.7365168230612312,0.29624551818934897
sensor_12,sensor_39,0.5024517492856405,0.5024517492856405,-0.2062333005524174,0.2062333005524174,0.7086850498380579,0.2962184487332231
sensor_01,sensor_26,0.5113112805892284,0.5113112805892284,-0.21574590734282967,0.21574590734282967,0.727057187932058,0.2955653732463987
sensor_02,sensor_51,0.35171605689650665,0.35171605689650665,0.056327205380504626,0.056327205380504626,0.295388851516002,0.295388851516002
sensor_29,sensor_35,-0.9264940240860885,0.9264940240860885,-0.6313954586219058,0.6313954586219058,-0.29509856546418267,0.29509856546418267
sensor_34,sensor_39,-0.4385042483541283,0.4385042483541283,0.14392776733139237,0.14392776733139237,-0.5824320156855207,0.2945764810227359
sensor_00,sensor_30,0.32551157657072355,0.32551157657072355,0.03156844001907115,0.03156844001907115,0.2939431365516524,0.2939431365516524
sensor_35,sensor_44,-0.5097219406964824,0.5097219406964824,0.2160478973068783,0.2160478973068783,-0.7257698380033606,0.29367404338960407
