sensor_a,sensor_b,correlation,abs_correlation
sensor_00,sensor_16,0.03265267934700015,0.03265267934700015
sensor_26,sensor_28,0.03254802416259599,0.03254802416259599
sensor_10,sensor_20,0.032488997156248034,0.032488997156248034
sensor_28,sensor_51,-0.03241250607025974,0.03241250607025974
sensor_35,sensor_41,-0.032302160099377634,0.032302160099377634
sensor_16,sensor_28,-0.032204359228981655,0.032204359228981655
sensor_28,sensor_38,0.03204885636828793,0.03204885636828793
sensor_16,sensor_34,0.032032930431749866,0.032032930431749866
sensor_00,sensor_30,0.03156844001907115,0.03156844001907115
sensor_02,sensor_19,0.03136142750020151,0.03136142750020151
sensor_36,sensor_38,0.031206044446625628,0.031206044446625628
sensor_09,sensor_28,-0.031176151590852064,0.031176151590852064
sensor_25,sensor_31,-0.03104947904639459,0.03104947904639459
sensor_21,sensor_24,-0.030517226049862112,0.030517226049862112
sensor_00,sensor_20,0.03043050748434685,0.03043050748434685
sensor_18,sensor_45,-0.03031193570877628,0.03031193570877628
sensor_39,sensor_51,-0.030172906488442643,0.030172906488442643
sensor_03,sensor_10,-0.030034358070478936,0.030034358070478936
sensor_41,sensor_45,0.029987424780690754,0.029987424780690754
sensor_11,sensor_51,-0.02983374863014943,0.02983374863014943
sensor_10,sensor_14,0.02976056561934298,0.02976056561934298
sensor_18,sensor_32,-0.02971422662152611,0.02971422662152611
sensor_11,sensor_16,0.029521377144353333,0.029521377144353333
sensor_00,sensor_29,-0.029483879629395176,0.029483879629395176
sensor_00,sensor_14,0.029293134634089366,0.029293134634089366
sensor_18,sensor_36,0.02884710652865862,0.02884710652865862
sensor_00,sensor_25,0.028826524118482924,0.028826524118482924
sensor_26,sensor_38,0.028809981895752127,0.028809981895752127
sensor_04,sensor_26,0.028564145028342557,0.028564145028342557
sensor_19,sensor_24,-0.02854806591241717,0.02854806591241717
sensor_06,sensor_31,-0.028262325168162093,0.028262325168162093
sensor_18,sensor_31,-0.028187630922756186,0.028187630922756186
sensor_12,sensor_36,0.028151671170582517,0.028151671170582517
sensor_00,sensor_24,0.0281471705313036,0.0281471705313036
sensor_25,sensor_28,-0.028102532057722517,0.028102532057722517
sensor_25,sensor_43,0.028009320886769152,0.028009320886769152
sensor_17,sensor_45,-0.02795179459919313,0.02795179459919313
sensor_02,sensor_28,-0.027925475772772143,0.027925475772772143
sensor_00,sensor_47,0.02756906267106445,0.02756906267106445
sensor_09,sensor_38,0.027338077499604835,0.027338077499604835
sensor_02,sensor_07,-0.027326884259365927,0.027326884259365927
sensor_14,sensor_48,0.027282537449160666,0.027282537449160666
sensor_25,sensor_38,-0.02724111612181389,0.02724111612181389
sensor_04,sensor_17,0.027099045636025255,0.027099045636025255
sensor_12,sensor_16,0.027084249807911465,0.027084249807911465
sensor_10,sensor_16,0.026676278187371873,0.026676278187371873
sensor_02,sensor_21,0.026513831385449486,0.026513831385449486
sensor_30,sensor_51,-0.026503751351425117,0.026503751351425117
sensor_01,sensor_27,-0.02643174692271906,0.02643174692271906
sensor_20,sensor_30,-0.02604265261095359,0.02604265261095359
sensor_03,sensor_17,-0.026032517702584832,0.026032517702584832
sensor_20,sensor_46,0.02595042658972357,0.02595042658972357
sensor_20,sensor_39,-0.025691490540583454,0.025691490540583454
sensor_19,sensor_51,0.025635684604493954,0.025635684604493954
sensor_32,sensor_51,-0.025476233999305754,0.025476233999305754
sensor_08,sensor_19,0.025320659155822066,0.025320659155822066
sensor_14,sensor_29,-0.025247190768272938,0.025247190768272938
sensor_17,sensor_31,-0.025108752984793998,0.025108752984793998
sensor_00,sensor_45,-0.025028454848496376,0.025028454848496376
sensor_18,sensor_27,-0.025027060297301795,0.025027060297301795
sensor_20,sensor_33,-0.024919263105898384,0.024919263105898384
sensor_03,sensor_26,0.02475334570354995,0.02475334570354995
sensor_21,sensor_51,0.024710706445173335,0.024710706445173335
sensor_21,sensor_26,-0.02437883344490404,0.02437883344490404
sensor_19,sensor_36,0.024272911172742304,0.024272911172742304
sensor_14,sensor_32,0.02424532086700599,0.02424532086700599
sensor_36,sensor_45,0.024126943566289145,0.024126943566289145
sensor_18,sensor_47,-0.02383615344154965,0.02383615344154965
sensor_04,sensor_18,0.023758477143028162,0.023758477143028162
sensor_17,sensor_41,-0.0237468954476984,0.0237468954476984
sensor_14,sensor_23,0.023625994926414706,0.023625994926414706
sensor_24,sensor_33,0.023467160825366512,0.023467160825366512
sensor_17,sensor_36,0.023213229329436525,0.023213229329436525
sensor_03,sensor_20,0.023169100756203837,0.023169100756203837
sensor_19,sensor_26,-0.023123927215434388,0.023123927215434388
sensor_16,sensor_40,0.023067530901601276,0.023067530901601276
sensor_17,sensor_47,-0.022962518956691096,0.022962518956691096
sensor_12,sensor_14,0.022865698978791576,0.022865698978791576
sensor_17,sensor_32,-0.02280869366352466,0.02280869366352466
sensor_33,sensor_38,0.022442210062885524,0.022442210062885524
sensor_03,sensor_16,0.02221185692244397,0.02221185692244397
sensor_14,sensor_30,-0.021829061966383723,0.021829061966383723
sensor_17,sensor_27,-0.02177105766108747,0.02177105766108747
sensor_08,sensor_21,0.021489005042255812,0.021489005042255812
sensor_30,sensor_34,0.021415696905900995,0.021415696905900995
sensor_21,sensor_36,0.021315472721727634,0.021315472721727634
sensor_14,sensor_28,-0.021085896562961358,0.021085896562961358
sensor_01,sensor_20,0.021056374194400512,0.021056374194400512
sensor_24,sensor_35,0.020834358878580293,0.020834358878580293
sensor_18,sensor_41,-0.020768529788792983,0.020768529788792983
sensor_14,sensor_42,-0.020741962473597553,0.020741962473597553
sensor_04,sensor_47,0.020736623410067035,0.020736623410067035
sensor_04,sensor_42,-0.02073453181547884,0.02073453181547884
sensor_12,sensor_31,-0.02050247760764997,0.02050247760764997
sensor_09,sensor_39,-0.020437941645697403,0.020437941645697403
sensor_35,sensor_39,-0.020282730102027552,0.020282730102027552
sensor_04,sensor_45,0.019836692158289905,0.019836692158289905
sensor_02,sensor_16,-0.01952668054942663,0.01952668054942663
sensor_17,sensor_42,-0.019525026199232704,0.019525026199232704
sensor_08,sensor_18,-0.019092932554721685,0.019092932554721685
sensor_16,sensor_42,-0.018933424018986147,0.018933424018986147
sensor_21,sensor_25,0.018932826631141993,0.018932826631141993
sensor_31,sensor_40,-0.018917824006028438,0.018917824006028438
sensor_14,sensor_41,-0.01882357638226477,0.01882357638226477
sensor_32,sensor_41,0.018571540169441313,0.018571540169441313
sensor_09,sensor_41,0.018295568374510275,0.018295568374510275
sensor_20,sensor_45,0.018229942292150324,0.018229942292150324
sensor_12,sensor_47,0.018118637388674922,0.018118637388674922
sensor_23,sensor_38,-0.018092130660256476,0.018092130660256476
sensor_01,sensor_04,0.01799835799138321,0.01799835799138321
sensor_02,sensor_40,0.01799266210875801,0.01799266210875801
sensor_08,sensor_14,-0.017987217562758697,0.017987217562758697
sensor_07,sensor_38,-0.01776492901440277,0.01776492901440277
sensor_36,sensor_42,-0.01769987250418434,0.01769987250418434
sensor_27,sensor_51,-0.017663938221550383,0.017663938221550383
sensor_11,sensor_14,-0.017294980907874968,0.017294980907874968
sensor_31,sensor_38,0.01727460590633936,0.01727460590633936
sensor_20,sensor_28,-0.017181510195626908,0.017181510195626908
sensor_07,sensor_18,-0.017129210338564668,0.017129210338564668
sensor_12,sensor_29,-0.017044870807327507,0.017044870807327507
sensor_16,sensor_49,0.016939928161985675,0.016939928161985675
sensor_38,sensor_46,-0.016883089178076197,0.016883089178076197
sensor_04,sensor_27,0.016836212408422792,0.016836212408422792
sensor_08,sensor_16,0.016769440935876317,0.016769440935876317
sensor_41,sensor_46,0.016691540983693617,0.016691540983693617
sensor_14,sensor_46,0.016486604238456104,0.016486604238456104
sensor_18,sensor_42,-0.016426071783874608,0.016426071783874608
sensor_14,sensor_38,-0.016330137008810332,0.016330137008810332
sensor_01,sensor_18,0.016219614042322406,0.016219614042322406
sensor_09,sensor_16,0.01621303982150826,0.01621303982150826
sensor_10,sensor_21,0.01619169977124537,0.01619169977124537
sensor_01,sensor_22,-0.016159087173538634,0.016159087173538634
sensor_14,sensor_51,0.0161290328070854,0.0161290328070854
sensor_11,sensor_21,-0.016002298091885702,0.016002298091885702
sensor_14,sensor_24,0.015968925241094844,0.015968925241094844
sensor_27,sensor_34,-0.01573491310841902,0.01573491310841902
sensor_14,sensor_49,0.01571804173071895,0.01571804173071895
sensor_16,sensor_27,0.015601120117526231,0.015601120117526231
sensor_02,sensor_20,0.015374377028718404,0.015374377028718404
sensor_14,sensor_27,-0.015374096097190948,0.015374096097190948
sensor_01,sensor_36,0.015364273965997615,0.015364273965997615
sensor_04,sensor_34,0.015324476398833381,0.015324476398833381
sensor_24,sensor_36,-0.015181755887254489,0.015181755887254489
sensor_18,sensor_46,-0.014788625865810924,0.014788625865810924
sensor_16,sensor_44,0.01463500595315237,0.01463500595315237
sensor_03,sensor_33,0.01456084332758706,0.01456084332758706
sensor_05,sensor_14,-0.014554652885420962,0.014554652885420962
sensor_08,sensor_17,-0.014469616867417455,0.014469616867417455
sensor_14,sensor_35,-0.014392059593367507,0.014392059593367507
sensor_20,sensor_47,0.014382741671284012,0.014382741671284012
sensor_01,sensor_17,0.014223986240099507,0.014223986240099507
sensor_11,sensor_19,-0.014207790036800526,0.014207790036800526
sensor_04,sensor_35,0.01419705662502007,0.01419705662502007
sensor_33,sensor_43,0.01398220113798217,0.01398220113798217
sensor_02,sensor_10,-0.013674131790659407,0.013674131790659407
sensor_03,sensor_14,0.01352202517545369,0.01352202517545369
sensor_06,sensor_14,0.013513871904210864,0.013513871904210864
sensor_12,sensor_32,0.013427576206101296,0.013427576206101296
sensor_04,sensor_22,0.013228487844740969,0.013228487844740969
sensor_10,sensor_19,0.012980694662798118,0.012980694662798118
sensor_17,sensor_39,-0.012930925564896624,0.012930925564896624
sensor_17,sensor_46,-0.012876530597315236,0.012876530597315236
sensor_05,sensor_16,-0.012838358968777573,0.012838358968777573
sensor_16,sensor_41,-0.012726960256502922,0.012726960256502922
sensor_05,sensor_17,-0.012559755974955747,0.012559755974955747
sensor_19,sensor_38,-0.012422045357614243,0.012422045357614243
sensor_16,sensor_47,0.012349642690302653,0.012349642690302653
sensor_01,sensor_14,0.012170700252563189,0.012170700252563189
sensor_10,sensor_39,-0.01216597314415743,0.01216597314415743
sensor_16,sensor_46,0.012116505007003132,0.012116505007003132
sensor_00,sensor_41,0.012097742908424709,0.012097742908424709
sensor_07,sensor_17,-0.011908366314179738,0.011908366314179738
sensor_01,sensor_51,-0.011750877228056301,0.011750877228056301
sensor_34,sensor_44,-0.011663067613502399,0.011663067613502399
sensor_20,sensor_51,0.011546274278816764,0.011546274278816764
sensor_04,sensor_16,0.011450609969500277,0.011450609969500277
sensor_04,sensor_25,0.011245993157315332,0.011245993157315332
sensor_14,sensor_39,-0.0111300171205867,0.0111300171205867
sensor_18,sensor_44,-0.011071882161901293,0.011071882161901293
sensor_43,sensor_51,-0.010612219983748056,0.010612219983748056
sensor_13,sensor_14,0.010574869197583436,0.010574869197583436
sensor_09,sensor_42,0.010537949760522544,0.010537949760522544
sensor_07,sensor_33,0.010458552716747142,0.010458552716747142
sensor_16,sensor_48,0.010364275952551084,0.010364275952551084
sensor_39,sensor_44,-0.01024670774977845,0.01024670774977845
sensor_33,sensor_47,-0.010052732925811103,0.010052732925811103
sensor_35,sensor_51,-0.00996637657875538,0.00996637657875538
sensor_17,sensor_33,0.009934967979134207,0.009934967979134207
sensor_16,sensor_39,-0.009909780456260254,0.009909780456260254
sensor_29,sensor_32,-0.00989599949939654,0.00989599949939654
sensor_01,sensor_16,-0.009841015323673548,0.009841015323673548
sensor_16,sensor_43,0.00977056990029876,0.00977056990029876
sensor_34,sensor_51,-0.009748744941582874,0.009748744941582874
sensor_16,sensor_31,0.009719808514409659,0.009719808514409659
sensor_40,sensor_42,0.009681526784631331,0.009681526784631331
sensor_17,sensor_44,-0.00964559581526054,0.00964559581526054
sensor_14,sensor_31,-0.009612002524630608,0.009612002524630608
sensor_04,sensor_20,-0.009545312226258517,0.009545312226258517
sensor_31,sensor_37,-0.009501278253475279,0.009501278253475279
sensor_09,sensor_18,-0.009345850934869948,0.009345850934869948
sensor_04,sensor_31,-0.009165483354761247,0.009165483354761247
sensor_38,sensor_43,-0.009162757493219906,0.009162757493219906
sensor_12,sensor_18,-0.009079773041076608,0.009079773041076608
sensor_25,sensor_46,0.008817143717405102,0.008817143717405102
sensor_18,sensor_39,-0.008755353114443386,0.008755353114443386
sensor_04,sensor_41,-0.0087246567261076,0.0087246567261076
sensor_01,sensor_25,0.00855956001738213,0.00855956001738213
sensor_04,sensor_29,0.008558480861503848,0.008558480861503848
sensor_18,sensor_33,0.008517020670612259,0.008517020670612259
sensor_14,sensor_33,0.0083523144394632,0.0083523144394632
sensor_00,sensor_49,0.008326839084127222,0.008326839084127222
sensor_27,sensor_31,-0.008233225122687904,0.008233225122687904
sensor_04,sensor_33,-0.00821790435013499,0.00821790435013499
sensor_26,sensor_27,0.008067622786076558,0.008067622786076558
sensor_11,sensor_34,0.00787753821217411,0.00787753821217411
sensor_16,sensor_51,0.007515587464120886,0.007515587464120886
sensor_21,sensor_38,-0.007403968776228011,0.007403968776228011
sensor_17,sensor_28,-0.007363968755371011,0.007363968755371011
sensor_09,sensor_49,0.007280310485357465,0.007280310485357465
sensor_38,sensor_51,-0.007256934672307834,0.007256934672307834
sensor_00,sensor_42,0.007224621295959084,0.007224621295959084
sensor_07,sensor_31,-0.0071843078404990315,0.0071843078404990315
sensor_14,sensor_43,-0.00711828413748086,0.00711828413748086
sensor_10,sensor_11,-0.006927081116657733,0.006927081116657733
sensor_27,sensor_33,0.0066117034643659416,0.0066117034643659416
sensor_34,sensor_46,0.006534999102090842,0.006534999102090842
sensor_13,sensor_31,-0.006519990145681579,0.006519990145681579
sensor_03,sensor_34,0.006491061458976587,0.006491061458976587
sensor_12,sensor_20,0.006447866126729004,0.006447866126729004
sensor_05,sensor_18,-0.006296182382461484,0.006296182382461484
sensor_18,sensor_30,-0.0062715825546956795,0.0062715825546956795
sensor_14,sensor_45,-0.006231422028733964,0.006231422028733964
sensor_10,sensor_12,-0.006120235959390829,0.006120235959390829
sensor_08,sensor_31,-0.006116472125666411,0.006116472125666411
sensor_37,sensor_51,0.00586967405080251,0.00586967405080251
sensor_25,sensor_40,0.005854586580544003,0.005854586580544003
sensor_27,sensor_32,0.005731280760687938,0.005731280760687938
sensor_14,sensor_44,-0.005694197793830928,0.005694197793830928
sensor_16,sensor_45,-0.005314198752069061,0.005314198752069061
sensor_27,sensor_38,0.005284302086924655,0.005284302086924655
sensor_33,sensor_51,0.0052783906659178694,0.0052783906659178694
sensor_20,sensor_43,0.005189603764535374,0.005189603764535374
sensor_13,sensor_18,-0.005168895077540901,0.005168895077540901
sensor_07,sensor_14,-0.005011487322773488,0.005011487322773488
sensor_18,sensor_35,0.00489530420581216,0.00489530420581216
sensor_09,sensor_17,-0.004845430353556416,0.004845430353556416
sensor_18,sensor_28,-0.004677710498889185,0.004677710498889185
sensor_12,sensor_17,-0.004674697523532002,0.004674697523532002
sensor_32,sensor_38,-0.004569622704224464,0.004569622704224464
sensor_00,sensor_27,-0.004485338721715105,0.004485338721715105
sensor_16,sensor_24,0.004453643539860425,0.004453643539860425
sensor_08,sensor_20,0.004066343989007394,0.004066343989007394
sensor_08,sensor_33,-0.00405406447989196,0.00405406447989196
sensor_06,sensor_38,-0.0036066188332154673,0.0036066188332154673
sensor_04,sensor_14,0.0033858928049131714,0.0033858928049131714
sensor_09,sensor_21,0.0032763160047798215,0.0032763160047798215
sensor_08,sensor_38,0.003271980953811809,0.003271980953811809
sensor_18,sensor_49,-0.0032202425625700664,0.0032202425625700664
sensor_05,sensor_20,0.003210916176839904,0.003210916176839904
sensor_17,sensor_30,-0.0031370757280388987,0.0031370757280388987
sensor_17,sensor_35,0.0029810865682583653,0.0029810865682583653
sensor_10,sensor_13,0.0028761962096167464,0.0028761962096167464
sensor_26,sensor_33,0.0027605932749661354,0.0027605932749661354
sensor_21,sensor_30,0.0025608091357769533,0.0025608091357769533
sensor_18,sensor_40,-0.0025311071242966137,0.0025311071242966137
sensor_21,sensor_47,0.002396086110969903,0.002396086110969903
sensor_16,sensor_33,-0.0023696538122381927,0.0023696538122381927
sensor_20,sensor_25,-0.0023474350157340305,0.0023474350157340305
sensor_16,sensor_38,0.0023392095581945375,0.0023392095581945375
sensor_36,sensor_41,-0.002290928263320125,0.002290928263320125
sensor_19,sensor_43,-0.002266315057037631,0.002266315057037631
sensor_09,sensor_14,0.002116015944436876,0.002116015944436876
sensor_00,sensor_33,0.0020604077077565376,0.0020604077077565376
sensor_17,sensor_23,0.0020045023824482276,0.0020045023824482276
sensor_14,sensor_36,-0.001893637895012053,0.001893637895012053
sensor_16,sensor_36,0.0018384449166550952,0.0018384449166550952
sensor_11,sensor_31,0.0018100862067776174,0.0018100862067776174
sensor_04,sensor_19,0.0017303075414996365,0.0017303075414996365
sensor_09,sensor_20,0.0017186935320529216,0.0017186935320529216
sensor_16,sensor_30,0.001673492208761092,0.001673492208761092
sensor_18,sensor_23,-0.0016167913640980091,0.0016167913640980091
sensor_17,sensor_49,-0.0015413719015013637,0.0015413719015013637
sensor_19,sensor_30,0.0013793304164483136,0.0013793304164483136
sensor_07,sensor_10,-0.0013743842478386333,0.0013743842478386333
sensor_04,sensor_44,-0.0011475709085858122,0.0011475709085858122
sensor_04,sensor_21,-0.0010952562521553578,0.0010952562521553578
sensor_18,sensor_43,-0.0008540727309359763,0.0008540727309359763
sensor_31,sensor_43,0.0008519846620773434,0.0008519846620773434
sensor_14,sensor_40,-0.0007802472944876881,0.0007802472944876881
sensor_31,sensor_36,0.0007698968796384896,0.0007698968796384896
sensor_09,sensor_25,0.0007581137019024963,0.0007581137019024963
sensor_20,sensor_36,-0.000698600185833482,0.000698600185833482
sensor_36,sensor_39,-0.0006873285247618998,0.0006873285247618998
sensor_09,sensor_19,0.0006808043885552664,0.0006808043885552664
sensor_21,sensor_43,-0.0006214639000690121,0.0006214639000690121
sensor_20,sensor_38,0.0004880351807611473,0.0004880351807611473
sensor_17,sensor_40,-0.0004686736037639505,0.0004686736037639505
sensor_14,sensor_34,0.00044736446844585004,0.00044736446844585004
sensor_08,sensor_10,-0.0003647833768101727,0.0003647833768101727
sensor_13,sensor_17,-0.0003205948959128019,0.0003205948959128019
sensor_19,sensor_47,0.0001764164232370594,0.0001764164232370594
sensor_31,sensor_35,0.0001274228923683844,0.0001274228923683844
sensor_14,sensor_47,0.00011015408653674637,0.00011015408653674637
sensor_26,sensor_48,8.918048989688458e-05,8.918048989688458e-05
sensor_17,sensor_43,-7.952971818700295e-05,7.952971818700295e-05
