sensor_00,sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_36,sensor_37,sensor_38,sensor_39,sensor_40,sensor_41,sensor_42,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,sensor_51
0.008865197978513336,0.14565108188369824,-0.10204209221220299,-0.05401049764852113,0.038803494347012725,-0.045778048348695956,0.21605241854197402,0.06925244703660652,0.09483943513787656,0.05402752293517844,0.14253375106566207,0.06798644626987457,0.03721788971710842,0.26156574850031233,1.0,0.9903170552354904,0.9299423624086233,0.9013831741371441,0.9831109374030983,0.9800326934799859,0.9717565902503474,0.9730991122000264,0.9624608353045083,0.9670406527569277,0.9731159080286799,0.9297467089111646,0.3479745730772379,0.7820473943863048,0.6787614633984994,0.7932877528954061,0.7570080287538551,0.8041274460940887,0.8426072680793021,0.6067914122735505,0.7362953951900663,0.6054805735799639,-0.21683376020804646,0.0072234573846343434,0.04243412173287573,0.10693960812584076,0.006421907839337249,0.030121583252986903,0.04986357700457354,0.11314669745215,0.09851205064682754,0.10948478498070795,0.09322672916400603,0.25425772072197417,0.13953338127862128,0.047357835291753865
0.006711845452212051,0.14180384903647028,-0.10521941352817889,-0.056471726277206064,0.03508968405374201,-0.041461653399395115,0.21181684235210796,0.06928386035920729,0.09403390161698073,0.05412780782250646,0.13503967675611137,0.06712821620977086,0.034359462748519434,0.25423287364251673,0.9903170552354904,1.0,0.9522461349671947,0.9259081342739525,0.9796446056315232,0.9769504541223176,0.9735992178030117,0.9688972505003567,0.9597354771957329,0.9681737446700833,0.9692596554909669,0.9318221200363951,0.3927597370598642,0.7960654724082106,0.6954225983710195,0.8155110823469967,0.7873063251097668,0.8255548714630992,0.8600662052296146,0.6097429769652897,0.7452954538521611,0.5989319010019181,-0.21024348276578766,0.009333055226299356,0.04118206508369343,0.10918895559491643,0.004494278787511318,0.027158742737168742,0.04964201229353094,0.11128191534966089,0.09578460759058868,0.10536771940762041,0.0893769518877759,0.24404616017248384,0.13451184173192013,0.04558927453508375
0.008435109284419462,0.11926858030656798,-0.10840018045782883,-0.07776868719378018,0.03270239787103356,-0.03736844940367342,0.18924890882745526,0.0693221939931686,0.08049146294039873,0.048976899674306046,0.12048212056218345,0.069357613896211,0.004964255246691586,0.2216394032764756,0.9299423624086233,0.9522461349671947,1.0,0.9835531348637979,0.9306043125922449,0.9256488985995118,0.9280887414128369,0.9205586738232462,0.9063325297992995,0.9280658852111952,0.9176076279324219,0.8888070454149527,0.4590780490810491,0.7850769979000757,0.7052560915708169,0.8167445441938372,0.8157074785547094,0.832457654217053,0.8672627424454381,0.6026945158958076,0.7422422903612823,0.5678388126559256,-0.18625657635858897,-0.002849585288720967,0.02904849681302539,0.10045075826513337,-0.014132982873163606,0.008557349155236099,0.03765011146463468,0.08853376284830021,0.07583593432270547,0.0860206872645482,0.06689288060371677,0.2125943938191981,0.11257847352781888,0.04429642781279836
0.02741527868251794,0.11321418425107979,-0.09302550689892625,-0.06549873442085843,0.04884418163311668,-0.0399110779914021,0.19099932552568596,0.06473193600893269,0.08116457949058059,0.05065982011283027,0.12544240989937822,0.0732866567148902,0.01990985529270189,0.2085403487128155,0.9013831741371441,0.9259081342739525,0.9835531348637979,1.0,0.9079556852906275,0.906704308943808,0.9121637912948414,0.8976018594131858,0.8865273515233462,0.9067450739982669,0.8971926448991325,0.8792951410096794,0.46706706571766643,0.7785788370495592,0.6972554370878179,0.8208848639231312,0.8177561233944356,0.8315974940942136,0.8553238448180022,0.579266673859721,0.7082273495489543,0.5574758210119438,-0.17571334938845845,-0.006739926150827047,0.02653352600121898,0.09732840440887666,-0.015167889678555285,0.00812314499189014,0.038415617349906284,0.08416634697777357,0.06879972825479837,0.08075033155355202,0.061018409325458225,0.20405860618648636,0.10836245781592284,0.04681667544210236
0.008515738359438798,0.1418518227304667,-0.1034757640542513,-0.05254627803710466,0.03803172505045548,-0.04921284994808282,0.21729775463635506,0.06037109637976452,0.09449003712379972,0.053056174573925106,0.14056106372922197,0.0695708054004855,0.04749013392434784,0.2562186267899678,0.9831109374030983,0.9796446056315232,0.9306043125922449,0.9079556852906275,1.0,0.9982491880477621,0.9959841169353738,0.9892314013932537,0.9797852121754614,0.9877874763837489,0.9859674037224335,0.9520669861300545,0.38365683476239776,0.8109576444780122,0.7042345450366985,0.8361324025419835,0.8001609748566327,0.837822960670019,0.8685169914991292,0.6094250041368348,0.7412534181988651,0.6124068356849018,-0.21580237062037,0.0034535649540148377,0.04132087956670082,0.11089071319025962,0.004366588335491826,0.029468051570629632,0.05445710660327181,0.11392749910249778,0.10069206592017446,0.11267453272336031,0.09059612542240794,0.25299656397676457,0.1402911798694253,0.04642565027648327
0.01232170234006653,0.1431772593650003,-0.10069145857458378,-0.04882861035962839,0.04164589467430663,-0.046220587590249225,0.21837024348081002,0.058915504582698015,0.09497512187438817,0.05325107357560148,0.1435795717438549,0.06888325494933482,0.0518690385148968,0.2579351478807435,0.9800326934799859,0.9769504541223176,0.9256488985995118,0.906704308943808,0.9982491880477621,1.0,0.9970718545669011,0.987463391037052,0.9801197396011931,0.9861461095959116,0.9852828243365962,0.9538152585789795,0.38307064066342783,0.812831805989457,0.7021312743653534,0.8384330580689213,0.801030795395839,0.8377640729802083,0.8654560865601642,0.6080756105358057,0.7382766825217616,0.6124959141133628,-0.2152106376980472,0.0049115814716825185,0.042919427970393643,0.11143242219604003,0.006797464874384644,0.03161504275307534,0.055726244650404086,0.11481425839140015,0.09968066229637622,0.11133520892673893,0.09155890305556665,0.25229112003372345,0.1405826134700162,0.04652940354902868
0.01377447203757695,0.1436694997633269,-0.09953661163326148,-0.04684462413217561,0.043148461244975546,-0.04182670489329673,0.21796202299740383,0.05758651827040447,0.09553283948057018,0.05341068264700012,0.14199484644932336,0.06974125210034823,0.05359493744159284,0.2546845975062734,0.9717565902503474,0.9735992178030117,0.9280887414128369,0.9121637912948414,0.9959841169353738,0.9970718545669011,1.0,0.9851539540350539,0.9795259747665015,0.9871498163877277,0.9833610986014855,0.9563166464638042,0.40317804680180575,0.8202502694667336,0.7099899942361643,0.851904205672831,0.8171948382774176,0.8497018296399081,0.8734558334584666,0.6061004047246035,0.7391813789193636,0.6096693126801641,-0.213832753513629,0.006729923247811054,0.04355628782633617,0.11304133283510784,0.007169286264567911,0.03195653420406235,0.056800853575318534,0.11490334485647848,0.09837872487183826,0.10983179758092097,0.08914179264467802,0.2487881990314529,0.13880577540032815,0.04579517570048865
0.021097405138419192,0.13249328420857134,-0.10446985623219336,-0.02721231886220688,0.04346606885977818,-0.07517848337619336,0.2704666539174475,0.07879230208641873,0.11346181605877964,0.07048999351592959,0.17176336423178148,0.08834518827223087,0.06601326167296244,0.30182310840866194,0.9730991122000264,0.9688972505003567,0.9205586738232462,0.8976018594131858,0.9892314013932537,0.987463391037052,0.9851539540350539,1.0,0.9870683510987802,0.979593129280645,0.9826488353834197,0.9563934210430596,0.38446886865549873,0.7813767806109275,0.6584287500109097,0.8281213704805204,0.7884494535540189,0.8410418017327028,0.8437393397322042,0.6497935712345455,0.775267606015883,0.6582479154914915,-0.30152787148400606,-0.012030580901830746,0.026095826935800936,0.13542780487769823,-0.021562077043646797,0.009439226496455788,0.05976590372190415,0.12700114371596372,0.10589997506876989,0.1363989791046404,0.10327343130555862,0.30394129803543396,0.15612166067064237,0.0477291280656231
0.029441916852043497,0.1319528516123971,-0.11467767733354092,0.019310921426344597,0.05336997238333885,-0.08862913491812725,0.3227481507323734,0.11584367204036944,0.1491356286462322,0.08617473910360639,0.16893868130547565,0.15612774043161334,0.08927308278305246,0.35921500772574566,0.9624608353045083,0.9597354771957329,0.9063325297992995,0.8865273515233462,0.9797852121754614,0.9801197396011931,0.9795259747665015,0.9870683510987802,1.0,0.9705927722555165,0.97054998738152,0.9554406744635896,0.42121288391653827,0.7635950424034285,0.6339872617226152,0.8532634607698887,0.790230191822861,0.8468780883611624,0.8440467778917926,0.6571349111307349,0.8079601001322024,0.6701488273569094,-0.34019201082301403,0.004620122555699201,0.027461245109178193,0.16690062432752015,-0.01996558757895495,0.012277793780431923,0.07786212360137672,0.16173476031828343,0.12363558966064889,0.15444806956883408,0.1212221972072527,0.349565632253708,0.1865438176509457,0.03967774065900085
0.005209965235070241,0.1289703447842548,-0.11542417632372454,-0.06076707129683007,0.03743196278672466,-0.049889721641632696,0.21025820421398406,0.06629434842380094,0.09919192412531021,0.057216989693638254,0.13588434680025216,0.08307883524825763,0.0566192194138482,0.26223236136185435,0.9670406527569277,0.9681737446700833,0.9280658852111952,0.9067450739982669,0.9877874763837489,0.9861461095959116,0.9871498163877277,0.979593129280645,0.9705927722555165,1.0,0.9737462211900111,0.9440092816420236,0.39476819320372936,0.8098318851864862,0.718091375357526,0.8408238286677182,0.80918828543062,0.8468164130440938,0.8708591381573912,0.5956108431626749,0.7279898964103788,0.5951856583063898,-0.21246238392525596,-0.0034072521138736756,0.03547513500920302,0.11673426250341151,-0.0046611859693665905,0.021850005650195386,0.05536210696798983,0.10900115120331767,0.09405964624255375,0.10925961895207895,0.08695679553345968,0.24988601221164933,0.13173766133966475,0.03338528201264498
