pca_1,pca_2,anomaly_flag
33.7159500422626,16.54990205231327,0
-0.017702961114565596,5.000126235899424,0
32.39133688996785,6.202692954809474,0
18.348149593927502,-1.9015402160414538,0
32.84733484842652,13.323649828707062,0
32.88556430852076,5.618380856906445,0
32.41055500420592,5.336686354493751,0
25.630194768956287,2.3582497247542458,0
32.45761249029147,5.912784928546849,0
33.43662463447854,6.2284423502520205,0
33.32222882265066,4.002134837313963,0
32.25635144782833,5.686810210691313,0
33.914785430923814,10.501966399471225,0
33.780857941212886,5.004096226679834,0
33.23837352122511,6.159914636607662,0
33.31972361254731,0.4787785594823717,0
-259.887738297314,-0.5404179367612985,0
-0.8246433345732811,5.759998917117186,0
37.09141617630501,6.667628571070508,0
26.82064103813243,1.9393479705834067,0
33.12525771863239,9.694496220276694,0
33.31730704094457,4.632190717444823,0
33.54641837095916,1.426260510254366,0
35.33230656476922,-65.34316750854474,1
33.4959079123386,5.77647980601046,0
49.392869375999936,6.01562555121919,0
28.916792947803557,-234.00209222308507,1
32.898851906862696,4.973538737485139,0
36.881728779109274,-235.4159602938639,1
29.123455952594213,-232.3745153423492,1
36.1200727177255,5.824256839943729,0
33.25426623852522,6.218019477507952,0
33.89784882729182,5.209363881757791,0
33.62491674745107,12.837867872491392,0
33.727841983016184,11.296664330724909,0
35.421401356006875,-7.778843038431577,1
35.32263827064043,5.758577664904705,0
33.209096763044876,5.951581040369938,0
34.17743593652749,5.7930983785736245,0
33.3778261919475,5.8905818593160415,0
38.04903800634585,5.47413481628619,0
34.26859933439234,7.007094556144359,0
33.356047210134186,20.69120995890581,0
33.3862699831954,6.388269643555722,0
33.33324337358372,6.763933316289618,0
25.099472894761035,2.078177651497539,0
-268.1214909356752,2.048565334378863,0
34.45092585841928,0.5812817242962334,0
33.455070627553944,5.786507906380891,0
33.18525733058771,5.465356257946955,0
34.04406404407053,5.625522888695584,0
25.307112858745715,5.629182162413204,0
33.99420454142709,5.746205150027204,0
-266.8571476500548,1.6491497650675653,0
33.22027747736794,-1.7172902629126474,0
-180.50451437318347,10.913588063690431,0
24.645592038149488,59.177936973947155,0
33.59159678846242,2.0815162614692575,0
-265.81614035099614,-2.2001922465811266,0
32.30545313069738,5.6952943714307125,0
-173.9734928505705,2.5271574157195618,0
25.427087176018954,-20.985474132153676,0
32.95076682243768,-0.23134680977304534,0
33.28872081486646,5.558856546107198,0
33.55956155967818,1.7281890319173137,0
34.211399407077685,5.965765375538148,0
33.87042740540335,5.159944665013394,0
33.338148502051766,5.22939796922526,0
32.771512451531244,5.6644639581502725,0
33.37284814645397,9.011515799412287,0
37.13493611511514,-232.911937826522,1
-120.45800871512188,4.618000139327006,0
34.24411927318279,-98.26940275005558,1
