sensor_a,sensor_b,pearson_corr,spearman_corr,abs_pearson_corr,abs_spearman_corr,same_direction_flag,state_scope
sensor_10,sensor_40,0.15133545436089477,0.15834288345729747,0.15133545436089477,0.15834288345729747,True,normal
sensor_13,sensor_45,0.1506871237296941,0.14740556794756482,0.1506871237296941,0.14740556794756482,True,normal
sensor_40,sensor_47,0.15037239797794433,0.18536223629369153,0.15037239797794433,0.18536223629369153,True,normal
sensor_30,sensor_40,0.15022777284537314,0.30039236011209297,0.15022777284537314,0.30039236011209297,True,normal
sensor_34,sensor_40,0.1501955267248073,0.1849682438496607,0.1501955267248073,0.1849682438496607,True,normal
sensor_36,sensor_44,0.14964002121269743,0.09480386851181083,0.14964002121269743,0.09480386851181083,True,normal
sensor_05,sensor_47,-0.14944627757154993,-0.13875845403756887,0.14944627757154993,0.13875845403756887,False,normal
sensor_08,sensor_23,0.1491356286462322,0.36413755193136743,0.1491356286462322,0.36413755193136743,True,normal
sensor_07,sensor_39,-0.14881968013225688,-0.210657963140382,0.14881968013225688,0.210657963140382,False,normal
sensor_02,sensor_49,0.14872582290007247,0.2550492104916387,0.14872582290007247,0.2550492104916387,True,normal
sensor_03,sensor_10,0.1487224760629044,-0.017220941944981295,0.1487224760629044,0.017220941944981295,True,normal
sensor_05,sensor_44,-0.1485717965305606,-0.1716187732653115,0.1485717965305606,0.1716187732653115,False,normal
sensor_47,sensor_49,0.14773557841227442,0.22961176004231124,0.14773557841227442,0.22961176004231124,True,normal
sensor_02,sensor_09,0.14766600068365915,0.07443779345820886,0.14766600068365915,0.07443779345820886,True,normal
sensor_04,sensor_42,-0.14714318646088156,-0.02130652361592995,0.14714318646088156,0.02130652361592995,False,normal
sensor_05,sensor_07,0.14710983786820556,-0.2365089802152271,0.14710983786820556,0.2365089802152271,True,normal
sensor_34,sensor_47,0.1469631570392144,0.19014476730932267,0.1469631570392144,0.19014476730932267,True,normal
sensor_01,sensor_14,0.14565108188369824,0.08880555819444863,0.14565108188369824,0.08880555819444863,True,normal
sensor_03,sensor_45,0.14562766734797533,0.3092710422775387,0.14562766734797533,0.3092710422775387,True,normal
sensor_01,sensor_43,0.14511048512036911,0.23505037631076328,0.14511048512036911,0.23505037631076328,True,normal
sensor_13,sensor_33,0.1448438801504036,0.05617719352788171,0.1448438801504036,0.05617719352788171,True,normal
sensor_30,sensor_44,0.14402576966449931,0.2977818395459066,0.14402576966449931,0.2977818395459066,True,normal
sensor_03,sensor_43,0.14401015437127473,0.2791255882348833,0.14401015437127473,0.2791255882348833,True,normal
sensor_01,sensor_21,0.1436694997633269,0.08705666269349611,0.1436694997633269,0.08705666269349611,True,normal
sensor_10,sensor_20,0.1435795717438549,0.19796241308920332,0.1435795717438549,0.19796241308920332,True,normal
sensor_01,sensor_20,0.1431772593650003,0.09587127301631297,0.1431772593650003,0.09587127301631297,True,normal
sensor_10,sensor_14,0.14253375106566207,0.24228868034987935,0.14253375106566207,0.24228868034987935,True,normal
sensor_01,sensor_48,0.1420651100816227,0.14607063930574773,0.1420651100816227,0.14607063930574773,True,normal
sensor_10,sensor_21,0.14199484644932336,0.18395789996505144,0.14199484644932336,0.18395789996505144,True,normal
sensor_01,sensor_19,0.1418518227304667,0.09940708897313054,0.1418518227304667,0.09940708897313054,True,normal
sensor_01,sensor_16,0.14180384903647028,0.07342775271785848,0.14180384903647028,0.07342775271785848,True,normal
sensor_20,sensor_49,0.1405826134700162,0.18795369554719593,0.1405826134700162,0.18795369554719593,True,normal
sensor_10,sensor_19,0.14056106372922197,0.19623721920298187,0.14056106372922197,0.19623721920298187,True,normal
sensor_43,sensor_45,0.1404201545521623,0.3243588381105606,0.1404201545521623,0.3243588381105606,True,normal
sensor_33,sensor_48,0.14039256369514036,-0.015875102920791036,0.14039256369514036,0.015875102920791036,True,normal
sensor_19,sensor_49,0.1402911798694253,0.19442901319835912,0.1402911798694253,0.19442901319835912,True,normal
sensor_31,sensor_48,0.13999118083240014,0.04609876963091591,0.13999118083240014,0.04609876963091591,True,normal
sensor_38,sensor_43,0.1398864334177828,0.05475682901074409,0.1398864334177828,0.05475682901074409,True,normal
sensor_12,sensor_40,0.13978847272516795,0.23612026325411503,0.13978847272516795,0.23612026325411503,True,normal
sensor_14,sensor_49,0.13953338127862128,0.15700848023356914,0.13953338127862128,0.15700848023356914,True,normal
sensor_21,sensor_49,0.13880577540032815,0.18634096343433765,0.13880577540032815,0.18634096343433765,True,normal
sensor_05,sensor_12,0.1384200253980113,-0.1907958430607807,0.1384200253980113,0.1907958430607807,True,normal
sensor_01,sensor_25,0.1379467388576011,0.08236283720530434,0.1379467388576011,0.08236283720530434,True,normal
sensor_06,sensor_47,0.13721977797273704,0.22723852713673304,0.13721977797273704,0.22723852713673304,True,normal
sensor_08,sensor_30,0.13690031692299579,0.421753831882314,0.13690031692299579,0.421753831882314,True,normal
sensor_08,sensor_47,0.13684333876543986,0.13208071665137297,0.13684333876543986,0.13208071665137297,True,normal
sensor_05,sensor_43,-0.1368009896933815,-0.12712047889277112,0.1368009896933815,0.12712047889277112,False,normal
sensor_22,sensor_46,0.1363989791046404,0.32236577059654564,0.1363989791046404,0.32236577059654564,True,normal
sensor_10,sensor_24,0.13588434680025216,0.19600016936906905,0.13588434680025216,0.19600016936906905,True,normal
sensor_22,sensor_40,0.13542780487769823,0.25585067907411396,0.13542780487769823,0.25585067907411396,True,normal
sensor_10,sensor_16,0.13503967675611137,0.22818927289562482,0.13503967675611137,0.22818927289562482,True,normal
sensor_12,sensor_42,-0.13493694376650134,-0.18226964414549035,0.13493694376650134,0.18226964414549035,False,normal
sensor_16,sensor_49,0.13451184173192013,0.13468016061718993,0.13451184173192013,0.13468016061718993,True,normal
sensor_05,sensor_45,-0.13359558819035766,-0.11838675095197287,0.13359558819035766,0.11838675095197287,False,normal
sensor_42,sensor_48,-0.1332404986266671,-0.19639813530340733,0.1332404986266671,0.19639813530340733,False,normal
sensor_36,sensor_49,0.13294950228415506,0.08639136225871125,0.13294950228415506,0.08639136225871125,True,normal
sensor_06,sensor_45,0.13264143287771635,0.2067619970407346,0.13264143287771635,0.2067619970407346,True,normal
sensor_07,sensor_46,0.13263052175811535,0.28181657484275663,0.13263052175811535,0.28181657484275663,True,normal
sensor_01,sensor_22,0.13249328420857134,0.09275176804838348,0.13249328420857134,0.09275176804838348,True,normal
sensor_01,sensor_23,0.1319528516123971,0.05987589123811578,0.1319528516123971,0.05987589123811578,True,normal
sensor_24,sensor_49,0.13173766133966475,0.15808484898567865,0.13173766133966475,0.15808484898567865,True,normal
sensor_03,sensor_28,-0.1316978247590089,-0.18057428019828659,0.1316978247590089,0.18057428019828659,False,normal
sensor_09,sensor_34,0.13049209255261113,0.1876765241398205,0.13049209255261113,0.1876765241398205,True,normal
sensor_03,sensor_46,0.1296103604060197,0.27638038517158303,0.1296103604060197,0.27638038517158303,True,normal
sensor_13,sensor_42,-0.1294292897134443,-0.2663095172910485,0.1294292897134443,0.2663095172910485,False,normal
sensor_26,sensor_40,0.12906790276941954,0.1866853816386836,0.12906790276941954,0.1866853816386836,True,normal
sensor_01,sensor_24,0.1289703447842548,-0.03465889067627508,0.1289703447842548,0.03465889067627508,True,normal
sensor_37,sensor_38,0.12894002723801626,0.13611776209567356,0.12894002723801626,0.13611776209567356,True,normal
sensor_02,sensor_28,-0.1273831040622287,-0.11012002988898308,0.1273831040622287,0.11012002988898308,False,normal
sensor_27,sensor_44,0.12733970131344136,0.2151662637941063,0.12733970131344136,0.2151662637941063,True,normal
sensor_22,sensor_44,0.12700114371596372,0.20102396411189044,0.12700114371596372,0.20102396411189044,True,normal
sensor_10,sensor_48,0.12699192483418958,0.06192060563305444,0.12699192483418958,0.06192060563305444,True,normal
sensor_28,sensor_39,0.12697937986863184,0.319853851013115,0.12697937986863184,0.319853851013115,True,normal
sensor_03,sensor_27,0.12578196481784867,0.18835575455875733,0.12578196481784867,0.18835575455875733,True,normal
sensor_10,sensor_18,0.12544240989937822,0.19706029310218576,0.12544240989937822,0.19706029310218576,True,normal
sensor_09,sensor_40,0.12509175286946192,0.19082101918931857,0.12509175286946192,0.19082101918931857,True,normal
sensor_39,sensor_51,-0.12454762367148983,-0.060719529445610335,0.12454762367148983,0.060719529445610335,False,normal
sensor_02,sensor_08,0.12413818592558915,-0.06027540135374533,0.12413818592558915,0.06027540135374533,True,normal
sensor_06,sensor_31,0.12384905824396769,0.12788666024228898,0.12384905824396769,0.12788666024228898,True,normal
sensor_23,sensor_45,0.12363558966064889,0.13986212771009365,0.12363558966064889,0.13986212771009365,True,normal
sensor_05,sensor_09,0.12333362931131127,-0.16360471818406372,0.12333362931131127,0.16360471818406372,True,normal
sensor_07,sensor_36,0.12323005666282252,0.08073934732038657,0.12323005666282252,0.08073934732038657,True,normal
sensor_01,sensor_46,0.12321191299389508,0.26814089510198413,0.12321191299389508,0.26814089510198413,True,normal
sensor_08,sensor_32,0.122784679971073,0.29105211653112484,0.122784679971073,0.29105211653112484,True,normal
sensor_08,sensor_46,0.12275511933742517,0.26149621594288536,0.12275511933742517,0.26149621594288536,True,normal
sensor_05,sensor_11,0.12272729679011032,-0.24486617318619355,0.12272729679011032,0.24486617318619355,True,normal
sensor_05,sensor_49,-0.12249890984481876,-0.2389358078789021,0.12249890984481876,0.2389358078789021,False,normal
sensor_09,sensor_37,-0.12193085385118295,-0.19450042194328218,0.12193085385118295,0.19450042194328218,False,normal
sensor_25,sensor_49,0.1218724037805604,0.0511650323282152,0.1218724037805604,0.0511650323282152,True,normal
sensor_23,sensor_47,0.1212221972072527,0.18641587847157015,0.1212221972072527,0.18641587847157015,True,normal
sensor_42,sensor_44,0.12098874768678336,0.34244979693932737,0.12098874768678336,0.34244979693932737,True,normal
sensor_10,sensor_17,0.12048212056218345,0.19739705683601186,0.12048212056218345,0.19739705683601186,True,normal
sensor_03,sensor_41,0.12044385755728984,0.1959700451083091,0.12044385755728984,0.1959700451083091,True,normal
sensor_08,sensor_26,0.11990159955873513,0.20289854506307967,0.11990159955873513,0.20289854506307967,True,normal
sensor_01,sensor_17,0.11926858030656798,0.05094640293657992,0.11926858030656798,0.05094640293657992,True,normal
sensor_03,sensor_47,0.11904283427312724,0.21480484552288195,0.11904283427312724,0.21480484552288195,True,normal
sensor_30,sensor_46,0.11902401822512791,0.26916066720979215,0.11902401822512791,0.26916066720979215,True,normal
sensor_32,sensor_47,0.11874861042700893,0.20441643192435077,0.11874861042700893,0.20441643192435077,True,normal
sensor_13,sensor_39,-0.11779153894361843,-0.281733726757825,0.11779153894361843,0.281733726757825,False,normal
sensor_24,sensor_40,0.11673426250341151,0.19715970286383647,0.11673426250341151,0.19715970286383647,True,normal
sensor_07,sensor_47,0.11667100227533016,0.12347622213998767,0.11667100227533016,0.12347622213998767,True,normal
sensor_09,sensor_35,0.11599870874235121,0.21531584605781687,0.11599870874235121,0.21531584605781687,True,normal
sensor_26,sensor_47,0.11594429595195653,0.18799387424217667,0.11594429595195653,0.18799387424217667,True,normal
sensor_07,sensor_23,0.11584367204036944,0.32833998673483433,0.11584367204036944,0.32833998673483433,True,normal
sensor_02,sensor_24,-0.11542417632372454,0.01331943612298224,0.11542417632372454,0.01331943612298224,False,normal
sensor_07,sensor_30,0.11537596463916118,0.3904551735745835,0.11537596463916118,0.3904551735745835,True,normal
sensor_41,sensor_44,0.1149352229254703,0.25748791074246496,0.1149352229254703,0.25748791074246496,True,normal
sensor_21,sensor_44,0.11490334485647848,0.1333620433496971,0.11490334485647848,0.1333620433496971,True,normal
sensor_20,sensor_44,0.11481425839140015,0.13029838350543457,0.11481425839140015,0.13029838350543457,True,normal
sensor_02,sensor_23,-0.11467767733354092,-0.14835192920629905,0.11467767733354092,0.14835192920629905,False,normal
sensor_26,sensor_46,0.11397851619145412,0.15313325601031927,0.11397851619145412,0.15313325601031927,True,normal
sensor_19,sensor_44,0.11392749910249778,0.13370426917267741,0.11392749910249778,0.13370426917267741,True,normal
sensor_38,sensor_48,-0.11381718693520651,-0.11240757126077289,0.11381718693520651,0.11240757126077289,False,normal
sensor_08,sensor_22,0.11346181605877964,0.2604289676000693,0.11346181605877964,0.2604289676000693,True,normal
sensor_01,sensor_18,0.11321418425107979,0.05104559868418884,0.11321418425107979,0.05104559868418884,True,normal
sensor_14,sensor_44,0.11314669745215,0.07984916395786035,0.11314669745215,0.07984916395786035,True,normal
sensor_21,sensor_40,0.11304133283510784,0.12363831125740757,0.11304133283510784,0.12363831125740757,True,normal
sensor_19,sensor_46,0.11267453272336031,0.20240463751033375,0.11267453272336031,0.20240463751033375,True,normal
sensor_17,sensor_49,0.11257847352781888,0.09131623294894721,0.11257847352781888,0.09131623294894721,True,normal
sensor_01,sensor_47,0.11220131082097905,0.1724343568841925,0.11220131082097905,0.1724343568841925,True,normal
sensor_30,sensor_45,0.1121885914157849,0.19809735470580767,0.1121885914157849,0.19809735470580767,True,normal
sensor_12,sensor_41,-0.11183221370025846,-0.19003644049645996,0.11183221370025846,0.19003644049645996,False,normal
sensor_20,sensor_40,0.11143242219604003,0.12282258595332661,0.11143242219604003,0.12282258595332661,True,normal
sensor_02,sensor_41,0.11136253395375674,0.253623207571514,0.11136253395375674,0.253623207571514,True,normal
sensor_06,sensor_41,-0.11135255944600574,-0.1253328778821404,0.11135255944600574,0.1253328778821404,False,normal
sensor_20,sensor_46,0.11133520892673893,0.19927916034430576,0.11133520892673893,0.19927916034430576,True,normal
sensor_31,sensor_37,-0.11133004309730136,-0.06239195503940124,0.11133004309730136,0.06239195503940124,False,normal
sensor_16,sensor_44,0.11128191534966089,0.09541969903537138,0.11128191534966089,0.09541969903537138,True,normal
sensor_25,sensor_46,0.11121513333890971,0.09517468343047077,0.11121513333890971,0.09517468343047077,True,normal
sensor_01,sensor_35,0.111005048676098,0.09400956543376435,0.111005048676098,0.09400956543376435,True,normal
sensor_09,sensor_47,0.11094157011049406,0.1330236512222284,0.11094157011049406,0.1330236512222284,True,normal
sensor_05,sensor_36,-0.11092074144277525,-0.10125112776115111,0.11092074144277525,0.10125112776115111,False,normal
sensor_19,sensor_40,0.11089071319025962,0.12444583711781543,0.11089071319025962,0.12444583711781543,True,normal
sensor_12,sensor_44,0.11063184905805702,0.24142551819633054,0.11063184905805702,0.24142551819633054,True,normal
sensor_11,sensor_28,-0.11060345173040718,-0.2587672495910452,0.11060345173040718,0.2587672495910452,False,normal
sensor_11,sensor_32,0.11050762454350915,0.2935690792597553,0.11050762454350915,0.2935690792597553,True,normal
sensor_08,sensor_39,-0.11016365226206509,-0.15495443178465979,0.11016365226206509,0.15495443178465979,False,normal
sensor_02,sensor_26,-0.10999558740520089,-0.15318667604849293,0.10999558740520089,0.15318667604849293,False,normal
sensor_21,sensor_46,0.10983179758092097,0.18934615544597266,0.10983179758092097,0.18934615544597266,True,normal
sensor_14,sensor_46,0.10948478498070795,0.17176846813836186,0.10948478498070795,0.17176846813836186,True,normal
sensor_04,sensor_13,0.10936872734261197,0.11848428615245063,0.10936872734261197,0.11848428615245063,True,normal
sensor_27,sensor_40,0.10926900915521251,0.2087141851886579,0.10926900915521251,0.2087141851886579,True,normal
sensor_24,sensor_46,0.10925961895207895,0.16086802355782315,0.10925961895207895,0.16086802355782315,True,normal
sensor_01,sensor_40,0.10920043658805424,0.12673969987424616,0.10920043658805424,0.12673969987424616,True,normal
sensor_16,sensor_40,0.10918895559491643,0.1063273426344366,0.10918895559491643,0.1063273426344366,True,normal
sensor_24,sensor_44,0.10900115120331767,0.11443883481668418,0.10900115120331767,0.11443883481668418,True,normal
sensor_03,sensor_37,-0.10869062152933852,-0.1096531154138308,0.10869062152933852,0.1096531154138308,False,normal
sensor_02,sensor_05,0.1085535225077613,-0.08854638082142204,0.1085535225077613,0.08854638082142204,True,normal
sensor_02,sensor_17,-0.10840018045782883,-0.048264324156802596,0.10840018045782883,0.048264324156802596,False,normal
sensor_18,sensor_49,0.10836245781592284,0.09077443842615163,0.10836245781592284,0.09077443842615163,True,normal
sensor_27,sensor_45,0.10813620848583654,0.11655582322923455,0.10813620848583654,0.11655582322923455,True,normal
sensor_14,sensor_40,0.10693960812584076,0.09332449059085174,0.10693960812584076,0.09332449059085174,True,normal
sensor_35,sensor_43,0.10652450380366285,0.17528095146252728,0.10652450380366285,0.17528095146252728,True,normal
sensor_05,sensor_41,0.10645108605196367,0.18519239884298616,0.10645108605196367,0.18519239884298616,True,normal
sensor_09,sensor_32,0.10640781745025604,0.3338467336474672,0.10640781745025604,0.3338467336474672,True,normal
sensor_28,sensor_42,0.10632635822177809,0.24820317136384587,0.10632635822177809,0.24820317136384587,True,normal
sensor_05,sensor_40,-0.10631279234855767,-0.18579227314554042,0.10631279234855767,0.18579227314554042,False,normal
sensor_06,sensor_33,0.10617807960567807,-0.00956765007301564,0.10617807960567807,0.00956765007301564,True,normal
sensor_03,sensor_29,-0.10608662483493587,-0.14517529369916152,0.10608662483493587,0.14517529369916152,False,normal
sensor_00,sensor_13,0.10607799242554558,0.07285434303691979,0.10607799242554558,0.07285434303691979,True,normal
sensor_22,sensor_45,0.10589997506876989,0.12094902603613211,0.10589997506876989,0.12094902603613211,True,normal
sensor_16,sensor_46,0.10536771940762041,0.1531470393632351,0.10536771940762041,0.1531470393632351,True,normal
sensor_02,sensor_16,-0.10521941352817889,-0.03213235373181428,0.10521941352817889,0.03213235373181428,False,normal
sensor_07,sensor_27,0.1050854137556052,0.310057205720007,0.1050854137556052,0.310057205720007,True,normal
sensor_06,sensor_29,-0.10461720289063696,-0.33293732918504826,0.10461720289063696,0.33293732918504826,False,normal
sensor_25,sensor_40,0.1045765661843221,0.04809109882599606,0.1045765661843221,0.04809109882599606,True,normal
sensor_02,sensor_22,-0.10446985623219336,-0.06475210571613103,0.10446985623219336,0.06475210571613103,False,normal
sensor_32,sensor_40,0.10437358462957118,0.19740225001553394,0.10437358462957118,0.19740225001553394,True,normal
sensor_07,sensor_45,0.10431805269239097,0.21741452636184946,0.10431805269239097,0.21741452636184946,True,normal
sensor_07,sensor_34,0.10389661496655528,0.10497098485566235,0.10389661496655528,0.10497098485566235,True,normal
sensor_08,sensor_51,0.1038519721844446,0.0653576241997598,0.1038519721844446,0.0653576241997598,True,normal
sensor_02,sensor_19,-0.1034757640542513,-0.04068219644892605,0.1034757640542513,0.04068219644892605,False,normal
sensor_22,sensor_47,0.10327343130555862,0.1582343987629574,0.10327343130555862,0.1582343987629574,True,normal
sensor_10,sensor_31,0.10311349212951412,0.17335276016727671,0.10311349212951412,0.17335276016727671,True,normal
sensor_02,sensor_39,-0.10288416654296054,0.11406106899668077,0.10288416654296054,0.11406106899668077,False,normal
sensor_36,sensor_43,0.10248605000424496,0.12091928464613243,0.10248605000424496,0.12091928464613243,True,normal
sensor_47,sensor_48,0.10243065948094918,0.10388325678968972,0.10243065948094918,0.10388325678968972,True,normal
sensor_11,sensor_45,0.10236444444107341,0.2162550169143156,0.10236444444107341,0.2162550169143156,True,normal
sensor_25,sensor_44,0.10233493862209096,0.0003670664346583341,0.10233493862209096,0.0003670664346583341,True,normal
sensor_08,sensor_27,0.10214060979551048,0.30435114842384986,0.10214060979551048,0.30435114842384986,True,normal
sensor_02,sensor_14,-0.10204209221220299,0.02054563047688508,0.10204209221220299,0.02054563047688508,False,normal
sensor_35,sensor_45,0.10195408832282887,0.10545830357612586,0.10195408832282887,0.10545830357612586,True,normal
sensor_08,sensor_45,0.1016089364330525,0.2085487929860112,0.1016089364330525,0.2085487929860112,True,normal
sensor_19,sensor_45,0.10069206592017446,0.0896817911786581,0.10069206592017446,0.0896817911786581,True,normal
sensor_02,sensor_20,-0.10069145857458378,-0.046429027777985014,0.10069145857458378,0.046429027777985014,False,normal
sensor_44,sensor_51,0.10048596953733076,0.265561619068457,0.10048596953733076,0.265561619068457,True,normal
sensor_17,sensor_40,0.10045075826513337,0.08888017468591067,0.10045075826513337,0.08888017468591067,True,normal
sensor_10,sensor_13,0.10030171116209916,0.013813482166017542,0.10030171116209916,0.013813482166017542,True,normal
sensor_13,sensor_47,0.0999389082380357,0.059548108665158014,0.0999389082380357,0.059548108665158014,True,normal
sensor_10,sensor_43,0.09989220833004615,0.2825434412227066,0.09989220833004615,0.2825434412227066,True,normal
sensor_05,sensor_08,0.09973450466875028,-0.22548465408901325,0.09973450466875028,0.22548465408901325,True,normal
sensor_20,sensor_45,0.09968066229637622,0.08468914467817255,0.09968066229637622,0.08468914467817255,True,normal
sensor_02,sensor_21,-0.09953661163326148,-0.04209082997243502,0.09953661163326148,0.04209082997243502,False,normal
sensor_08,sensor_24,0.09919192412531021,0.21060468978512267,0.09919192412531021,0.21060468978512267,True,normal
sensor_12,sensor_51,0.09910494398854555,0.26624218988160747,0.09910494398854555,0.26624218988160747,True,normal
sensor_05,sensor_32,-0.0990083516737223,-0.2338560591103548,0.0990083516737223,0.2338560591103548,False,normal
sensor_01,sensor_33,0.09894746397552344,-0.05446224100616204,0.09894746397552344,0.05446224100616204,True,normal
sensor_14,sensor_45,0.09851205064682754,0.058197057672378545,0.09851205064682754,0.058197057672378545,True,normal
sensor_21,sensor_45,0.09837872487183826,0.08461545951798559,0.09837872487183826,0.08461545951798559,True,normal
sensor_05,sensor_35,-0.09793264446426371,-0.1808743428849975,0.09793264446426371,0.1808743428849975,False,normal
sensor_18,sensor_40,0.09732840440887666,0.08908132823337131,0.09732840440887666,0.08908132823337131,True,normal
sensor_38,sensor_44,0.09717662987875778,0.2103036758669743,0.09717662987875778,0.2103036758669743,True,normal
sensor_00,sensor_34,0.09687248616091582,0.34998641254511703,0.09687248616091582,0.34998641254511703,True,normal
sensor_28,sensor_41,0.09652674127840927,0.2024485859482509,0.09652674127840927,0.2024485859482509,True,normal
sensor_26,sensor_44,0.09628956900389972,0.0769460010251404,0.09628956900389972,0.0769460010251404,True,normal
sensor_16,sensor_45,0.09578460759058868,0.04160452252664384,0.09578460759058868,0.04160452252664384,True,normal
sensor_08,sensor_21,0.09553283948057018,0.13703756858684385,0.09553283948057018,0.13703756858684385,True,normal
sensor_10,sensor_28,0.0954511012673756,0.168600882108832,0.0954511012673756,0.168600882108832,True,normal
sensor_40,sensor_41,0.09527014803926775,-0.08061349619577306,0.09527014803926775,0.08061349619577306,True,normal
sensor_12,sensor_28,-0.09506657273229786,-0.19806156414937529,0.09506657273229786,0.19806156414937529,False,normal
sensor_08,sensor_20,0.09497512187438817,0.14230271035346878,0.09497512187438817,0.14230271035346878,True,normal
sensor_12,sensor_30,0.09493819406676868,0.31875122782322,0.09493819406676868,0.31875122782322,True,normal
sensor_08,sensor_14,0.09483943513787656,0.09520853220614774,0.09483943513787656,0.09520853220614774,True,normal
sensor_01,sensor_04,0.09480216485558256,0.06140101023316401,0.09480216485558256,0.06140101023316401,True,normal
sensor_07,sensor_42,-0.09473922812449405,-0.12965454786807185,0.09473922812449405,0.12965454786807185,False,normal
sensor_43,sensor_49,0.09469096989928685,0.2497167358597701,0.09469096989928685,0.2497167358597701,True,normal
sensor_08,sensor_19,0.09449003712379972,0.14667818013840064,0.09449003712379972,0.14667818013840064,True,normal
sensor_09,sensor_36,0.09442310947822626,0.09754458560797935,0.09442310947822626,0.09754458560797935,True,normal
sensor_24,sensor_45,0.09405964624255375,0.05754681043168202,0.09405964624255375,0.05754681043168202,True,normal
sensor_08,sensor_16,0.09403390161698073,0.11959162892088634,0.09403390161698073,0.11959162892088634,True,normal
sensor_25,sensor_47,0.0939471679091853,0.09422612823630341,0.0939471679091853,0.09422612823630341,True,normal
sensor_03,sensor_35,0.09359264767613587,0.17413194197154233,0.09359264767613587,0.17413194197154233,True,normal
sensor_02,sensor_25,-0.09335268237694042,-0.09974875809568641,0.09335268237694042,0.09974875809568641,False,normal
sensor_11,sensor_46,0.09330283950584235,0.24101902537344552,0.09330283950584235,0.24101902537344552,True,normal
sensor_14,sensor_47,0.09322672916400603,0.09762558655692288,0.09322672916400603,0.09762558655692288,True,normal
sensor_10,sensor_46,0.09317792571601477,0.2356837976464018,0.09317792571601477,0.2356837976464018,True,normal
sensor_40,sensor_45,0.09304602860218233,0.19873003249409274,0.09304602860218233,0.19873003249409274,True,normal
sensor_02,sensor_18,-0.09302550689892625,-0.04932830761013436,0.09302550689892625,0.04932830761013436,False,normal
sensor_08,sensor_25,0.09288141310793213,-0.0036816051823157616,0.09288141310793213,0.0036816051823157616,True,normal
sensor_25,sensor_45,0.09271095287779316,0.01341593464662636,0.09271095287779316,0.01341593464662636,True,normal
sensor_32,sensor_46,0.09244831094287048,0.1836304734671074,0.09244831094287048,0.1836304734671074,True,normal
sensor_00,sensor_01,0.09179898624941044,-0.07766314318746369,0.09179898624941044,0.07766314318746369,True,normal
sensor_09,sensor_26,0.09170455950918055,0.2568291536119829,0.09170455950918055,0.2568291536119829,True,normal
sensor_12,sensor_27,0.09166771064636386,0.2341681574770266,0.09166771064636386,0.2341681574770266,True,normal
sensor_04,sensor_46,-0.09158009932195342,0.10573059453781293,0.09158009932195342,0.10573059453781293,False,normal
sensor_20,sensor_47,0.09155890305556665,0.08306860929000723,0.09155890305556665,0.08306860929000723,True,normal
sensor_05,sensor_30,-0.09152889672691628,-0.2625931134145689,0.09152889672691628,0.2625931134145689,False,normal
sensor_11,sensor_36,0.09086327983866337,0.057813100307527364,0.09086327983866337,0.057813100307527364,True,normal
sensor_19,sensor_47,0.09059612542240794,0.08110030713772115,0.09059612542240794,0.08110030713772115,True,normal
sensor_16,sensor_47,0.0893769518877759,0.09102687969284128,0.0893769518877759,0.09102687969284128,True,normal
sensor_00,sensor_37,-0.08932474068584337,-0.18349322928286488,0.08932474068584337,0.18349322928286488,False,normal
sensor_12,sensor_23,0.08927308278305246,0.23584405431685293,0.08927308278305246,0.23584405431685293,True,normal
sensor_39,sensor_47,0.08917906031941036,0.2640942348466286,0.08917906031941036,0.2640942348466286,True,normal
sensor_21,sensor_47,0.08914179264467802,0.06976410829536209,0.08914179264467802,0.06976410829536209,True,normal
sensor_07,sensor_28,-0.0887757912382957,-0.2552723674200404,0.0887757912382957,0.2552723674200404,False,normal
sensor_05,sensor_23,-0.08862913491812725,-0.2773813955896666,0.08862913491812725,0.2773813955896666,False,normal
sensor_01,sensor_30,0.08862804540353306,0.002043241490391725,0.08862804540353306,0.002043241490391725,True,normal
sensor_17,sensor_44,0.08853376284830021,0.05347417757889735,0.08853376284830021,0.05347417757889735,True,normal
sensor_11,sensor_22,0.08834518827223087,0.22413083067228032,0.08834518827223087,0.22413083067228032,True,normal
sensor_11,sensor_26,0.08813881503337688,0.15942445130066937,0.08813881503337688,0.15942445130066937,True,normal
sensor_10,sensor_45,-0.08792714799665974,-0.07425578093691935,0.08792714799665974,0.07425578093691935,False,normal
sensor_00,sensor_49,0.08732577497667157,-0.007951915874663462,0.08732577497667157,0.007951915874663462,True,normal
sensor_43,sensor_48,0.08710211851574348,0.15843244283893063,0.08710211851574348,0.15843244283893063,True,normal
sensor_24,sensor_47,0.08695679553345968,0.07566298194593976,0.08695679553345968,0.07566298194593976,True,normal
sensor_09,sensor_23,0.08617473910360639,0.26253540051419755,0.08617473910360639,0.26253540051419755,True,normal
sensor_17,sensor_46,0.0860206872645482,0.10908007225030043,0.0860206872645482,0.10908007225030043,True,normal
sensor_32,sensor_44,0.08578367250515782,0.10707364373047693,0.08578367250515782,0.10707364373047693,True,normal
sensor_02,sensor_31,-0.08571754818924904,-0.1418734538174161,0.08571754818924904,0.1418734538174161,False,normal
sensor_09,sensor_44,0.08547765765593938,0.18106062359408887,0.08547765765593938,0.18106062359408887,True,normal
sensor_13,sensor_43,0.08489848313182907,0.09400671809694543,0.08489848313182907,0.09400671809694543,True,normal
sensor_04,sensor_45,-0.0847142359767327,0.06320870830674728,0.0847142359767327,0.06320870830674728,False,normal
